field	covariate
ANTHROPOLOGY	4.636100985469177
ARCHAEOLOGY	3.487728759106234
ART HISTORY	3.8167288109959556
ASTRONOMY	2.7421317607679683
BIOCHEMISTRY	3.562411801955843
CHEMISTRY	3.7920180605567646
CLASSICS	3.030590876381007
COMMUNIC	4.75004845429155
COMP LIT	4.4210573776790465
COMP SCI	2.797400607025336
EARTH SCI	4.178203234517667
ECONOMICS	3.3781095446718665
EDUCATION	3.823018492492993
ENGINEERING	2.6473217115784395
ENGLISH LIT	2.3528823835159387
EVOLUTION BIO	2.9138134377706306
HISTORY	4.999598774881859
LINGUISTICS	2.8961735092039493
MATH	2.831639964784787
MID EAST STUD	4.735629468856958
MOLEC BIO	3.8412691488363304
MUS TH & COM	2.2000308602812133
NEUROSCI	4.840908135635486
PHILOSOPHY	3.2203905555074286
PHYSICS	2.014008586225632
POLITICAL SCI	2.56694670846084
PSYCHOLOGY	3.002427017779662
SOCIOLOLOGY	4.934762849660219
SPANISH LIT	4.573590139178611
STATISTICS	2.7014480907368297
