field	covariate
ANTHROPOLOGY	2.64412867147515
ARCHAEOLOGY	4.91286953877491
ART HISTORY	2.5503125742035246
ASTRONOMY	2.526331265874002
BIOCHEMISTRY	3.3890136847123533
CHEMISTRY	2.5354802268309524
CLASSICS	2.6494104113497716
COMMUNIC	3.591939905124728
COMP LIT	4.314800311448098
COMP SCI	4.546806074442044
EARTH SCI	4.076500009567174
ECONOMICS	3.1399269039842173
EDUCATION	4.735763314733106
ENGINEERING	3.9643433652347007
ENGLISH LIT	4.03094362639204
EVOLUTION BIO	2.5723458091281497
HISTORY	2.8309148494391607
LINGUISTICS	3.5869312683911376
MATH	3.015319749647226
MID EAST STUD	2.0237812002824915
MOLEC BIO	4.107380932634346
MUS TH & COM	2.623778564961379
NEUROSCI	4.654671189183778
PHILOSOPHY	3.5937385483128668
PHYSICS	4.304144064898392
POLITICAL SCI	4.749025409727689
PSYCHOLOGY	3.944500988057498
SOCIOLOLOGY	4.9005018647002485
SPANISH LIT	3.128035640941107
STATISTICS	3.041139343649082
