field	covariate
ANTHROPOLOGY	2.9871090393099875
ARCHAEOLOGY	3.64107982217615
ART HISTORY	4.893185887215648
ASTRONOMY	2.8961888119314967
BIOCHEMISTRY	4.844885625147075
CHEMISTRY	3.159047927461403
CLASSICS	2.708970472149405
COMMUNIC	3.60654849978779
COMP LIT	3.3615415848375476
COMP SCI	3.528656272107164
EARTH SCI	3.7058889321723774
ECONOMICS	2.9906279852041697
EDUCATION	4.006793917758654
ENGINEERING	3.848092624393022
ENGLISH LIT	3.9396968923362774
EVOLUTION BIO	2.891705203453018
HISTORY	2.5987766288025385
LINGUISTICS	3.2126788896978433
MATH	2.8483871064091253
MID EAST STUD	2.3901180263462227
MOLEC BIO	3.8810246021666215
MUS TH & COM	2.3492797224217763
NEUROSCI	4.08349864742551
PHILOSOPHY	2.2720783721817774
PHYSICS	2.153771599446645
POLITICAL SCI	2.3744992701309737
PSYCHOLOGY	4.689709540970973
SOCIOLOLOGY	4.64729615713896
SPANISH LIT	4.025654335619728
STATISTICS	4.905121958030044
