field	covariate
ANTHROPOLOGY	2.294377499491468
ARCHAEOLOGY	4.22313871406857
ART HISTORY	2.852596791144162
ASTRONOMY	4.760841205642458
BIOCHEMISTRY	4.935224933107486
CHEMISTRY	2.6882301801449273
CLASSICS	4.791040473526227
COMMUNIC	2.250492852917376
COMP LIT	4.558117342084531
COMP SCI	3.7859208763364105
EARTH SCI	4.105934201040009
ECONOMICS	3.378621624135425
EDUCATION	3.755142368877061
ENGINEERING	2.830422847540002
ENGLISH LIT	3.5370137039644147
EVOLUTION BIO	3.3740030817186506
HISTORY	3.75306144071803
LINGUISTICS	4.661055546653928
MATH	2.893447378313832
MID EAST STUD	3.5847816495161826
MOLEC BIO	2.52768595934835
MUS TH & COM	2.532250121239868
NEUROSCI	3.225162855703159
PHILOSOPHY	3.945301509307232
PHYSICS	2.34085674048269
POLITICAL SCI	3.7159330351004565
PSYCHOLOGY	3.3328367277675266
SOCIOLOLOGY	2.553534556233374
SPANISH LIT	3.8908818873337077
STATISTICS	4.17608336478256
