from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	2	16
ANTHROPOLOGY	ARCHAEOLOGY	23	111
ANTHROPOLOGY	ART HISTORY	63	403
ANTHROPOLOGY	ASTRONOMY	50	218
ANTHROPOLOGY	BIOCHEMISTRY	14	80
ANTHROPOLOGY	CHEMISTRY	7	22
ANTHROPOLOGY	CLASSICS	0	5
ANTHROPOLOGY	COMMUNIC	11	64
ANTHROPOLOGY	COMP LIT	0	9
ANTHROPOLOGY	COMP SCI	5	17
ANTHROPOLOGY	EARTH SCI	12	51
ANTHROPOLOGY	ECONOMICS	40	198
ANTHROPOLOGY	EDUCATION	8	81
ANTHROPOLOGY	ENGINEERING	14	92
ANTHROPOLOGY	ENGLISH LIT	0	2
ANTHROPOLOGY	EVOLUTION BIO	16	92
ANTHROPOLOGY	HISTORY	3	18
ANTHROPOLOGY	LINGUISTICS	21	112
ANTHROPOLOGY	MATH	9	60
ANTHROPOLOGY	MID EAST STUD	0	14
ANTHROPOLOGY	MOLEC BIO	3	39
ANTHROPOLOGY	MUS TH & COM	5	59
ANTHROPOLOGY	NEUROSCI	2	11
ANTHROPOLOGY	PHILOSOPHY	47	221
ANTHROPOLOGY	PHYSICS	7	44
ANTHROPOLOGY	POLITICAL SCI	23	110
ANTHROPOLOGY	PSYCHOLOGY	6	20
ANTHROPOLOGY	SOCIOLOLOGY	4	19
ANTHROPOLOGY	SPANISH LIT	16	88
ANTHROPOLOGY	STATISTICS	57	285
ARCHAEOLOGY	ANTHROPOLOGY	27	35
ARCHAEOLOGY	ARCHAEOLOGY	33	43
ARCHAEOLOGY	ART HISTORY	150	223
ARCHAEOLOGY	ASTRONOMY	3	3
ARCHAEOLOGY	BIOCHEMISTRY	239	324
ARCHAEOLOGY	CHEMISTRY	44	64
ARCHAEOLOGY	CLASSICS	176	266
ARCHAEOLOGY	COMMUNIC	2	4
ARCHAEOLOGY	COMP LIT	67	77
ARCHAEOLOGY	COMP SCI	90	157
ARCHAEOLOGY	EARTH SCI	4	6
ARCHAEOLOGY	ECONOMICS	89	110
ARCHAEOLOGY	EDUCATION	28	35
ARCHAEOLOGY	ENGINEERING	14	17
ARCHAEOLOGY	ENGLISH LIT	93	128
ARCHAEOLOGY	EVOLUTION BIO	183	244
ARCHAEOLOGY	HISTORY	0	1
ARCHAEOLOGY	LINGUISTICS	88	105
ARCHAEOLOGY	MATH	3	7
ARCHAEOLOGY	MID EAST STUD	47	79
ARCHAEOLOGY	MOLEC BIO	121	164
ARCHAEOLOGY	MUS TH & COM	27	30
ARCHAEOLOGY	NEUROSCI	13	25
ARCHAEOLOGY	PHILOSOPHY	16	22
ARCHAEOLOGY	PHYSICS	54	65
ARCHAEOLOGY	POLITICAL SCI	31	51
ARCHAEOLOGY	PSYCHOLOGY	117	136
ARCHAEOLOGY	SOCIOLOLOGY	192	338
ARCHAEOLOGY	SPANISH LIT	19	23
ARCHAEOLOGY	STATISTICS	194	251
ART HISTORY	ANTHROPOLOGY	28	128
ART HISTORY	ARCHAEOLOGY	134	445
ART HISTORY	ART HISTORY	10	31
ART HISTORY	ASTRONOMY	37	189
ART HISTORY	BIOCHEMISTRY	3	7
ART HISTORY	CHEMISTRY	57	239
ART HISTORY	CLASSICS	82	431
ART HISTORY	COMMUNIC	12	66
ART HISTORY	COMP LIT	112	455
ART HISTORY	COMP SCI	17	89
ART HISTORY	EARTH SCI	47	204
ART HISTORY	ECONOMICS	40	255
ART HISTORY	EDUCATION	24	126
ART HISTORY	ENGINEERING	15	115
ART HISTORY	ENGLISH LIT	29	184
ART HISTORY	EVOLUTION BIO	9	52
ART HISTORY	HISTORY	109	474
ART HISTORY	LINGUISTICS	25	154
ART HISTORY	MATH	4	24
ART HISTORY	MID EAST STUD	1	8
ART HISTORY	MOLEC BIO	8	34
ART HISTORY	MUS TH & COM	17	70
ART HISTORY	NEUROSCI	46	159
ART HISTORY	PHILOSOPHY	27	105
ART HISTORY	PHYSICS	100	465
ART HISTORY	POLITICAL SCI	7	19
ART HISTORY	PSYCHOLOGY	5	23
ART HISTORY	SOCIOLOLOGY	59	338
ART HISTORY	SPANISH LIT	0	1
ART HISTORY	STATISTICS	87	411
ASTRONOMY	ANTHROPOLOGY	8	23
ASTRONOMY	ARCHAEOLOGY	262	437
ASTRONOMY	ART HISTORY	41	98
ASTRONOMY	ASTRONOMY	11	20
ASTRONOMY	BIOCHEMISTRY	130	301
ASTRONOMY	CHEMISTRY	280	415
ASTRONOMY	CLASSICS	45	92
ASTRONOMY	COMMUNIC	45	71
ASTRONOMY	COMP LIT	25	44
ASTRONOMY	COMP SCI	83	181
ASTRONOMY	EARTH SCI	21	38
ASTRONOMY	ECONOMICS	65	137
ASTRONOMY	EDUCATION	40	82
ASTRONOMY	ENGINEERING	264	478
ASTRONOMY	ENGLISH LIT	122	291
ASTRONOMY	EVOLUTION BIO	99	197
ASTRONOMY	HISTORY	136	243
ASTRONOMY	LINGUISTICS	32	55
ASTRONOMY	MATH	4	6
ASTRONOMY	MID EAST STUD	198	396
ASTRONOMY	MOLEC BIO	11	10
ASTRONOMY	MUS TH & COM	78	172
ASTRONOMY	NEUROSCI	102	186
ASTRONOMY	PHILOSOPHY	1	3
ASTRONOMY	PHYSICS	94	230
ASTRONOMY	POLITICAL SCI	57	85
ASTRONOMY	PSYCHOLOGY	17	62
ASTRONOMY	SOCIOLOLOGY	13	19
ASTRONOMY	SPANISH LIT	45	92
ASTRONOMY	STATISTICS	14	23
BIOCHEMISTRY	ANTHROPOLOGY	53	77
BIOCHEMISTRY	ARCHAEOLOGY	68	108
BIOCHEMISTRY	ART HISTORY	17	53
BIOCHEMISTRY	ASTRONOMY	33	61
BIOCHEMISTRY	BIOCHEMISTRY	27	50
BIOCHEMISTRY	CHEMISTRY	29	41
BIOCHEMISTRY	CLASSICS	75	124
BIOCHEMISTRY	COMMUNIC	102	221
BIOCHEMISTRY	COMP LIT	10	30
BIOCHEMISTRY	COMP SCI	2	9
BIOCHEMISTRY	EARTH SCI	23	25
BIOCHEMISTRY	ECONOMICS	113	188
BIOCHEMISTRY	EDUCATION	1	2
BIOCHEMISTRY	ENGINEERING	38	69
BIOCHEMISTRY	ENGLISH LIT	9	12
BIOCHEMISTRY	EVOLUTION BIO	0	2
BIOCHEMISTRY	HISTORY	53	63
BIOCHEMISTRY	LINGUISTICS	98	220
BIOCHEMISTRY	MATH	6	12
BIOCHEMISTRY	MID EAST STUD	3	9
BIOCHEMISTRY	MOLEC BIO	39	56
BIOCHEMISTRY	MUS TH & COM	124	219
BIOCHEMISTRY	NEUROSCI	99	144
BIOCHEMISTRY	PHILOSOPHY	11	14
BIOCHEMISTRY	PHYSICS	46	69
BIOCHEMISTRY	POLITICAL SCI	56	81
BIOCHEMISTRY	PSYCHOLOGY	23	38
BIOCHEMISTRY	SOCIOLOLOGY	145	245
BIOCHEMISTRY	SPANISH LIT	6	5
BIOCHEMISTRY	STATISTICS	10	25
