from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	236	614
ANTHROPOLOGY	ARCHAEOLOGY	5	96
ANTHROPOLOGY	ART HISTORY	23	111
ANTHROPOLOGY	ASTRONOMY	22	344
ANTHROPOLOGY	BIOCHEMISTRY	6	42
ANTHROPOLOGY	CHEMISTRY	7	171
ANTHROPOLOGY	CLASSICS	2	74
ANTHROPOLOGY	COMMUNIC	12	120
ANTHROPOLOGY	COMP LIT	10	81
ANTHROPOLOGY	COMP SCI	29	494
ANTHROPOLOGY	EARTH SCI	1	9
ANTHROPOLOGY	ECONOMICS	170	935
ANTHROPOLOGY	EDUCATION	15	82
ANTHROPOLOGY	ENGINEERING	4	50
ANTHROPOLOGY	ENGLISH LIT	5	102
ANTHROPOLOGY	EVOLUTION BIO	65	249
ANTHROPOLOGY	HISTORY	6	646
ANTHROPOLOGY	LINGUISTICS	2	107
ANTHROPOLOGY	MATH	2	29
ANTHROPOLOGY	MID EAST STUD	161	159
ANTHROPOLOGY	MOLEC BIO	15	299
ANTHROPOLOGY	MUS TH & COM	160	347
ANTHROPOLOGY	NEUROSCI	56	83
ANTHROPOLOGY	PHILOSOPHY	4	47
ANTHROPOLOGY	PHYSICS	5	274
ANTHROPOLOGY	POLITICAL SCI	124	214
ANTHROPOLOGY	PSYCHOLOGY	0	3
ANTHROPOLOGY	SOCIOLOLOGY	99	541
ANTHROPOLOGY	SPANISH LIT	52	186
ANTHROPOLOGY	STATISTICS	38	97
ARCHAEOLOGY	ANTHROPOLOGY	315	237
ARCHAEOLOGY	ARCHAEOLOGY	10	1
ARCHAEOLOGY	ART HISTORY	383	198
ARCHAEOLOGY	ASTRONOMY	122	218
ARCHAEOLOGY	BIOCHEMISTRY	3	5
ARCHAEOLOGY	CHEMISTRY	693	256
ARCHAEOLOGY	CLASSICS	1	2
ARCHAEOLOGY	COMMUNIC	1	8
ARCHAEOLOGY	COMP LIT	54	120
ARCHAEOLOGY	COMP SCI	74	77
ARCHAEOLOGY	EARTH SCI	9	10
ARCHAEOLOGY	ECONOMICS	498	162
ARCHAEOLOGY	EDUCATION	144	247
ARCHAEOLOGY	ENGINEERING	6	2
ARCHAEOLOGY	ENGLISH LIT	582	249
ARCHAEOLOGY	EVOLUTION BIO	0	5
ARCHAEOLOGY	HISTORY	82	117
ARCHAEOLOGY	LINGUISTICS	51	35
ARCHAEOLOGY	MATH	14	17
ARCHAEOLOGY	MID EAST STUD	804	115
ARCHAEOLOGY	MOLEC BIO	3	1
ARCHAEOLOGY	MUS TH & COM	37	40
ARCHAEOLOGY	NEUROSCI	323	496
ARCHAEOLOGY	PHILOSOPHY	75	47
ARCHAEOLOGY	PHYSICS	165	65
ARCHAEOLOGY	POLITICAL SCI	129	38
ARCHAEOLOGY	PSYCHOLOGY	186	332
ARCHAEOLOGY	SOCIOLOLOGY	31	53
ARCHAEOLOGY	SPANISH LIT	17	16
ARCHAEOLOGY	STATISTICS	26	22
ART HISTORY	ANTHROPOLOGY	23	155
ART HISTORY	ARCHAEOLOGY	14	115
ART HISTORY	ART HISTORY	20	155
ART HISTORY	ASTRONOMY	2	72
ART HISTORY	BIOCHEMISTRY	5	55
ART HISTORY	CHEMISTRY	42	147
ART HISTORY	CLASSICS	67	332
ART HISTORY	COMMUNIC	50	119
ART HISTORY	COMP LIT	76	314
ART HISTORY	COMP SCI	15	45
ART HISTORY	EARTH SCI	46	148
ART HISTORY	ECONOMICS	16	48
ART HISTORY	EDUCATION	6	134
ART HISTORY	ENGINEERING	87	280
ART HISTORY	ENGLISH LIT	4	507
ART HISTORY	EVOLUTION BIO	3	94
ART HISTORY	HISTORY	6	46
ART HISTORY	LINGUISTICS	102	132
ART HISTORY	MATH	66	173
ART HISTORY	MID EAST STUD	12	11
ART HISTORY	MOLEC BIO	4	21
ART HISTORY	MUS TH & COM	48	102
ART HISTORY	NEUROSCI	106	1364
ART HISTORY	PHILOSOPHY	38	627
ART HISTORY	PHYSICS	0	3
ART HISTORY	POLITICAL SCI	19	160
ART HISTORY	PSYCHOLOGY	45	282
ART HISTORY	SOCIOLOLOGY	1	3
ART HISTORY	SPANISH LIT	3	26
ART HISTORY	STATISTICS	125	615
ASTRONOMY	ANTHROPOLOGY	36	131
ASTRONOMY	ARCHAEOLOGY	4	16
ASTRONOMY	ART HISTORY	68	512
ASTRONOMY	ASTRONOMY	122	201
ASTRONOMY	BIOCHEMISTRY	18	86
ASTRONOMY	CHEMISTRY	117	143
ASTRONOMY	CLASSICS	368	188
ASTRONOMY	COMMUNIC	20	214
ASTRONOMY	COMP LIT	17	75
ASTRONOMY	COMP SCI	57	281
ASTRONOMY	EARTH SCI	75	187
ASTRONOMY	ECONOMICS	62	286
ASTRONOMY	EDUCATION	470	270
ASTRONOMY	ENGINEERING	38	53
ASTRONOMY	ENGLISH LIT	104	392
ASTRONOMY	EVOLUTION BIO	195	126
ASTRONOMY	HISTORY	25	91
ASTRONOMY	LINGUISTICS	84	237
ASTRONOMY	MATH	13	68
ASTRONOMY	MID EAST STUD	8	15
ASTRONOMY	MOLEC BIO	3	0
ASTRONOMY	MUS TH & COM	149	151
ASTRONOMY	NEUROSCI	14	36
ASTRONOMY	PHILOSOPHY	142	147
ASTRONOMY	PHYSICS	54	120
ASTRONOMY	POLITICAL SCI	30	74
ASTRONOMY	PSYCHOLOGY	35	60
ASTRONOMY	SOCIOLOLOGY	45	221
ASTRONOMY	SPANISH LIT	66	91
ASTRONOMY	STATISTICS	48	202
BIOCHEMISTRY	ANTHROPOLOGY	9	48
BIOCHEMISTRY	ARCHAEOLOGY	1	4
BIOCHEMISTRY	ART HISTORY	77	91
BIOCHEMISTRY	ASTRONOMY	274	112
BIOCHEMISTRY	BIOCHEMISTRY	41	20
BIOCHEMISTRY	CHEMISTRY	282	93
BIOCHEMISTRY	CLASSICS	68	277
BIOCHEMISTRY	COMMUNIC	32	28
BIOCHEMISTRY	COMP LIT	40	263
BIOCHEMISTRY	COMP SCI	57	50
BIOCHEMISTRY	EARTH SCI	4	1
BIOCHEMISTRY	ECONOMICS	149	142
BIOCHEMISTRY	EDUCATION	51	16
BIOCHEMISTRY	ENGINEERING	2	25
BIOCHEMISTRY	ENGLISH LIT	269	328
BIOCHEMISTRY	EVOLUTION BIO	54	343
BIOCHEMISTRY	HISTORY	184	223
BIOCHEMISTRY	LINGUISTICS	5	46
BIOCHEMISTRY	MATH	0	2
BIOCHEMISTRY	MID EAST STUD	42	88
BIOCHEMISTRY	MOLEC BIO	67	573
BIOCHEMISTRY	MUS TH & COM	2	10
BIOCHEMISTRY	NEUROSCI	42	57
BIOCHEMISTRY	PHILOSOPHY	243	270
BIOCHEMISTRY	PHYSICS	173	54
BIOCHEMISTRY	POLITICAL SCI	29	26
BIOCHEMISTRY	PSYCHOLOGY	105	70
BIOCHEMISTRY	SOCIOLOLOGY	128	126
