field	covariate
ANTHROPOLOGY	4.384047732244724
ARCHAEOLOGY	4.024770141170224
ART HISTORY	2.3738704670024475
ASTRONOMY	4.4721496678290364
BIOCHEMISTRY	3.2040697461245937
CHEMISTRY	2.9734630098354726
CLASSICS	3.429869174148036
COMMUNIC	3.899179144654688
COMP LIT	4.391786976080704
COMP SCI	4.160493803096464
EARTH SCI	3.3611742391997064
ECONOMICS	4.2144623529897185
EDUCATION	4.676397710591376
ENGINEERING	2.451052178507955
ENGLISH LIT	4.6163346571635335
EVOLUTION BIO	3.161263742489031
HISTORY	4.682526639281118
LINGUISTICS	3.514005542646786
MATH	3.1059764746363423
MID EAST STUD	2.1063596133977676
MOLEC BIO	3.439098133739089
MUS TH & COM	2.3159219307726984
NEUROSCI	3.871609006628353
PHILOSOPHY	2.679537009573659
PHYSICS	2.341163951910281
POLITICAL SCI	2.0767258130763144
PSYCHOLOGY	2.120595727131938
SOCIOLOLOGY	4.327106576307099
SPANISH LIT	2.5103332819027204
STATISTICS	3.6645792747937502
