field	covariate
ANTHROPOLOGY	4.738002170110218
ARCHAEOLOGY	4.366388984069433
ART HISTORY	2.828989552918488
ASTRONOMY	2.587377128167834
BIOCHEMISTRY	3.453789382664751
CHEMISTRY	3.958523231397144
CLASSICS	2.151639068277685
COMMUNIC	3.826609532879908
COMP LIT	4.3897853626455685
COMP SCI	3.593153134902739
EARTH SCI	3.1903218466046157
ECONOMICS	3.950770407855475
EDUCATION	3.827964787464472
ENGINEERING	4.120981176264204
ENGLISH LIT	2.316709310752593
EVOLUTION BIO	3.204677544577453
HISTORY	3.707050966471995
LINGUISTICS	2.0446026981718646
MATH	4.005602493921037
MID EAST STUD	2.3817155680389157
MOLEC BIO	2.173632552981086
MUS TH & COM	2.9013958126738313
NEUROSCI	2.437567011386837
PHILOSOPHY	3.3934967589738214
PHYSICS	3.257887390760786
POLITICAL SCI	2.9596864121276125
PSYCHOLOGY	3.4830266850637344
SOCIOLOLOGY	2.70713885965663
SPANISH LIT	3.5715916931526612
STATISTICS	4.941775453015041
