field	covariate
ANTHROPOLOGY	3.0973444083567436
ARCHAEOLOGY	2.0601059189503954
ART HISTORY	4.459462170722314
ASTRONOMY	3.1606982297436286
BIOCHEMISTRY	3.2573025187438316
CHEMISTRY	2.9562481485327723
CLASSICS	3.9076172852797595
COMMUNIC	3.818915943455291
COMP LIT	3.91991736136142
COMP SCI	3.3374332915909615
EARTH SCI	4.435577286151045
ECONOMICS	3.11001987681248
EDUCATION	4.665977399408466
ENGINEERING	2.870847485457808
ENGLISH LIT	2.0680218058690336
EVOLUTION BIO	4.387559394953284
HISTORY	3.463096054904915
LINGUISTICS	2.018345621042097
MATH	2.5947557371194216
MID EAST STUD	3.6171828180253454
MOLEC BIO	2.078680362482822
MUS TH & COM	4.374868236581548
NEUROSCI	2.2898346801605687
PHILOSOPHY	4.694537493157588
PHYSICS	3.5193264553678887
POLITICAL SCI	2.2706619172894302
PSYCHOLOGY	3.7474516477316833
SOCIOLOLOGY	3.5911985106382356
SPANISH LIT	4.553473369698898
STATISTICS	3.1187346042771633
