from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	72	375
ANTHROPOLOGY	ARCHAEOLOGY	24	299
ANTHROPOLOGY	ART HISTORY	0	4
ANTHROPOLOGY	ASTRONOMY	79	111
ANTHROPOLOGY	BIOCHEMISTRY	15	118
ANTHROPOLOGY	CHEMISTRY	31	22
ANTHROPOLOGY	CLASSICS	6	16
ANTHROPOLOGY	COMMUNIC	303	117
ANTHROPOLOGY	COMP LIT	14	16
ANTHROPOLOGY	COMP SCI	20	65
ANTHROPOLOGY	EARTH SCI	9	54
ANTHROPOLOGY	ECONOMICS	41	40
ANTHROPOLOGY	EDUCATION	217	144
ANTHROPOLOGY	ENGINEERING	1	3
ANTHROPOLOGY	ENGLISH LIT	79	119
ANTHROPOLOGY	EVOLUTION BIO	21	386
ANTHROPOLOGY	HISTORY	51	88
ANTHROPOLOGY	LINGUISTICS	11	265
ANTHROPOLOGY	MATH	103	219
ANTHROPOLOGY	MID EAST STUD	125	92
ANTHROPOLOGY	MOLEC BIO	25	15
ANTHROPOLOGY	MUS TH & COM	73	161
ANTHROPOLOGY	NEUROSCI	0	1
ANTHROPOLOGY	PHILOSOPHY	26	6
ANTHROPOLOGY	PHYSICS	98	384
ANTHROPOLOGY	POLITICAL SCI	36	106
ANTHROPOLOGY	PSYCHOLOGY	7	14
ANTHROPOLOGY	SOCIOLOLOGY	52	58
ANTHROPOLOGY	SPANISH LIT	18	35
ANTHROPOLOGY	STATISTICS	585	48
ARCHAEOLOGY	ANTHROPOLOGY	57	70
ARCHAEOLOGY	ARCHAEOLOGY	16	20
ARCHAEOLOGY	ART HISTORY	81	43
ARCHAEOLOGY	ASTRONOMY	18	61
ARCHAEOLOGY	BIOCHEMISTRY	61	18
ARCHAEOLOGY	CHEMISTRY	107	145
ARCHAEOLOGY	CLASSICS	73	8
ARCHAEOLOGY	COMMUNIC	231	224
ARCHAEOLOGY	COMP LIT	82	42
ARCHAEOLOGY	COMP SCI	39	40
ARCHAEOLOGY	EARTH SCI	343	44
ARCHAEOLOGY	ECONOMICS	165	86
ARCHAEOLOGY	EDUCATION	20	29
ARCHAEOLOGY	ENGINEERING	150	93
ARCHAEOLOGY	ENGLISH LIT	17	46
ARCHAEOLOGY	EVOLUTION BIO	23	9
ARCHAEOLOGY	HISTORY	85	25
ARCHAEOLOGY	LINGUISTICS	7	1
ARCHAEOLOGY	MATH	9	24
ARCHAEOLOGY	MID EAST STUD	53	54
ARCHAEOLOGY	MOLEC BIO	39	26
ARCHAEOLOGY	MUS TH & COM	452	295
ARCHAEOLOGY	NEUROSCI	144	76
ARCHAEOLOGY	PHILOSOPHY	5	5
ARCHAEOLOGY	PHYSICS	27	92
ARCHAEOLOGY	POLITICAL SCI	0	5
ARCHAEOLOGY	PSYCHOLOGY	12	14
