field	covariate
ANTHROPOLOGY	2.5353817610576987
ARCHAEOLOGY	2.428208985755215
ART HISTORY	3.4179158178200777
ASTRONOMY	2.6776432137840565
BIOCHEMISTRY	3.4161303061085952
CHEMISTRY	3.2779654760491375
CLASSICS	3.5081579190226333
COMMUNIC	3.45184242857787
COMP LIT	2.6281670531465906
COMP SCI	2.966951789929728
EARTH SCI	4.550816562767746
ECONOMICS	4.666189554008262
EDUCATION	2.2496562628464645
ENGINEERING	4.080066703517361
ENGLISH LIT	3.3144529623533265
EVOLUTION BIO	3.2063009444338033
HISTORY	4.71709977625905
LINGUISTICS	2.9228044645235496
MATH	4.626832788998415
MID EAST STUD	3.770798502242182
MOLEC BIO	3.8553184771953872
MUS TH & COM	4.587852286667664
NEUROSCI	3.6275609343173403
PHILOSOPHY	3.0427900543503705
PHYSICS	2.0522988280746857
POLITICAL SCI	4.724456776176504
PSYCHOLOGY	4.683124620698258
SOCIOLOLOGY	3.8273233273454954
SPANISH LIT	4.138359752576411
STATISTICS	4.02513234383749
