from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	5
ANTHROPOLOGY	ARCHAEOLOGY	20	74
ANTHROPOLOGY	ART HISTORY	3	14
ANTHROPOLOGY	ASTRONOMY	26	147
ANTHROPOLOGY	BIOCHEMISTRY	17	90
ANTHROPOLOGY	CHEMISTRY	8	58
ANTHROPOLOGY	CLASSICS	78	393
ANTHROPOLOGY	COMMUNIC	1	2
ANTHROPOLOGY	COMP LIT	28	100
ANTHROPOLOGY	COMP SCI	11	62
ANTHROPOLOGY	EARTH SCI	1	1
ANTHROPOLOGY	ECONOMICS	33	184
ANTHROPOLOGY	EDUCATION	29	195
ANTHROPOLOGY	ENGINEERING	51	265
ANTHROPOLOGY	ENGLISH LIT	10	37
ANTHROPOLOGY	EVOLUTION BIO	2	11
ANTHROPOLOGY	HISTORY	3	36
ANTHROPOLOGY	LINGUISTICS	13	127
ANTHROPOLOGY	MATH	7	23
ANTHROPOLOGY	MID EAST STUD	60	334
ANTHROPOLOGY	MOLEC BIO	6	13
ANTHROPOLOGY	MUS TH & COM	24	147
ANTHROPOLOGY	NEUROSCI	16	108
ANTHROPOLOGY	PHILOSOPHY	2	9
ANTHROPOLOGY	PHYSICS	55	340
ANTHROPOLOGY	POLITICAL SCI	8	21
ANTHROPOLOGY	PSYCHOLOGY	92	528
ANTHROPOLOGY	SOCIOLOLOGY	39	209
ANTHROPOLOGY	SPANISH LIT	10	58
ANTHROPOLOGY	STATISTICS	16	122
ARCHAEOLOGY	ANTHROPOLOGY	115	131
ARCHAEOLOGY	ARCHAEOLOGY	7	8
ARCHAEOLOGY	ART HISTORY	85	61
ARCHAEOLOGY	ASTRONOMY	103	120
ARCHAEOLOGY	BIOCHEMISTRY	381	405
ARCHAEOLOGY	CHEMISTRY	16	19
ARCHAEOLOGY	CLASSICS	43	45
ARCHAEOLOGY	COMMUNIC	8	6
ARCHAEOLOGY	COMP LIT	122	99
ARCHAEOLOGY	COMP SCI	47	35
ARCHAEOLOGY	EARTH SCI	24	11
ARCHAEOLOGY	ECONOMICS	385	306
ARCHAEOLOGY	EDUCATION	147	141
ARCHAEOLOGY	ENGINEERING	0	0
ARCHAEOLOGY	ENGLISH LIT	147	143
ARCHAEOLOGY	EVOLUTION BIO	14	6
ARCHAEOLOGY	HISTORY	118	126
ARCHAEOLOGY	LINGUISTICS	56	55
ARCHAEOLOGY	MATH	16	10
ARCHAEOLOGY	MID EAST STUD	229	189
ARCHAEOLOGY	MOLEC BIO	149	142
ARCHAEOLOGY	MUS TH & COM	44	44
ARCHAEOLOGY	NEUROSCI	5	9
ARCHAEOLOGY	PHILOSOPHY	50	58
ARCHAEOLOGY	PHYSICS	89	103
ARCHAEOLOGY	POLITICAL SCI	30	34
ARCHAEOLOGY	PSYCHOLOGY	6	9
ARCHAEOLOGY	SOCIOLOLOGY	164	201
ARCHAEOLOGY	SPANISH LIT	33	16
ARCHAEOLOGY	STATISTICS	104	109
ART HISTORY	ANTHROPOLOGY	8	49
ART HISTORY	ARCHAEOLOGY	7	43
ART HISTORY	ART HISTORY	2	0
ART HISTORY	ASTRONOMY	10	50
ART HISTORY	BIOCHEMISTRY	3	9
ART HISTORY	CHEMISTRY	47	212
ART HISTORY	CLASSICS	5	29
ART HISTORY	COMMUNIC	6	19
ART HISTORY	COMP LIT	54	235
ART HISTORY	COMP SCI	0	0
