field	covariate
ANTHROPOLOGY	3.1975322329273865
ARCHAEOLOGY	3.518707617023134
ART HISTORY	3.685452750818179
ASTRONOMY	2.43206391249125
BIOCHEMISTRY	2.8196624050168326
CHEMISTRY	3.5789051789127626
CLASSICS	4.308918624803665
COMMUNIC	2.7516784677920043
COMP LIT	2.218014180895116
COMP SCI	4.505761751011471
EARTH SCI	4.9506899703225375
ECONOMICS	4.202817338548515
EDUCATION	4.391660963182043
ENGINEERING	4.68769482652837
ENGLISH LIT	3.863436287234749
EVOLUTION BIO	2.7737546064439838
HISTORY	3.257728448575423
LINGUISTICS	3.781857843133779
MATH	3.3484153347276573
MID EAST STUD	3.9756246245251687
MOLEC BIO	2.585007166753736
MUS TH & COM	2.089588147449765
NEUROSCI	4.125005107700616
PHILOSOPHY	3.4182414352194357
PHYSICS	4.6798732297627
POLITICAL SCI	2.421285346833571
PSYCHOLOGY	3.123256490540539
SOCIOLOLOGY	3.060257488808263
SPANISH LIT	4.755337310083862
STATISTICS	4.7682757381052765
