field	covariate
ANTHROPOLOGY	2.7508177577337802
ARCHAEOLOGY	2.635439968955681
ART HISTORY	4.837863545180522
ASTRONOMY	4.59941390606302
BIOCHEMISTRY	4.073405311880665
CHEMISTRY	3.1223734858318695
CLASSICS	4.007025633547304
COMMUNIC	3.9986981288915397
COMP LIT	2.7373096819270515
COMP SCI	4.679829006376088
EARTH SCI	4.915403632017904
ECONOMICS	3.4295714727713316
EDUCATION	3.1476506646118327
ENGINEERING	2.2505447196571073
ENGLISH LIT	2.425932662452872
EVOLUTION BIO	4.096409963527243
HISTORY	2.231953725960387
LINGUISTICS	4.745144821488852
MATH	3.903552091870237
MID EAST STUD	4.684632251315147
MOLEC BIO	3.0341307025802218
MUS TH & COM	3.1793953403365753
NEUROSCI	2.6065849815169573
PHILOSOPHY	4.448670396090545
PHYSICS	4.337416137028907
POLITICAL SCI	3.8125572613340504
PSYCHOLOGY	2.0033098790794144
SOCIOLOLOGY	4.020294090636604
SPANISH LIT	3.8977722594235513
STATISTICS	4.969005869151228
