field	covariate
ANTHROPOLOGY	4.9625212219259085
ARCHAEOLOGY	4.875050447269839
ART HISTORY	4.377301439643714
ASTRONOMY	3.417243984506279
BIOCHEMISTRY	3.1264124585742556
CHEMISTRY	4.4050245798053425
CLASSICS	4.203313350833837
COMMUNIC	3.758838095247114
COMP LIT	3.0049432453938905
COMP SCI	3.579726199828888
EARTH SCI	2.149941287261298
ECONOMICS	3.237828464470088
EDUCATION	3.021529676475486
ENGINEERING	4.343585540335988
ENGLISH LIT	2.4861069391241113
EVOLUTION BIO	4.797238874753605
HISTORY	2.077881606525613
LINGUISTICS	4.123125122959685
MATH	4.49744096787757
MID EAST STUD	4.898010800773645
MOLEC BIO	3.2009572157376995
MUS TH & COM	4.413469447645998
NEUROSCI	3.8054597615441708
PHILOSOPHY	3.377680838923352
PHYSICS	4.698775022836923
POLITICAL SCI	4.563912822661295
PSYCHOLOGY	2.1259566388181437
SOCIOLOLOGY	4.586957531921787
SPANISH LIT	4.988575271419895
STATISTICS	2.5094506291319347
