field	covariate
ANTHROPOLOGY	3.685846771659536
ARCHAEOLOGY	4.629036847886618
ART HISTORY	3.0626740362058325
ASTRONOMY	4.872978140606374
BIOCHEMISTRY	3.9800948596290757
CHEMISTRY	3.341603280812998
CLASSICS	3.250293171476187
COMMUNIC	3.8275779271423844
COMP LIT	3.414532446483074
COMP SCI	3.773097148796002
EARTH SCI	2.561213463066645
ECONOMICS	4.172076241871988
EDUCATION	4.266447855682319
ENGINEERING	2.8442346469937307
ENGLISH LIT	2.2961125263017386
EVOLUTION BIO	3.4856297366246896
HISTORY	3.165528243076327
LINGUISTICS	4.485333665644517
MATH	4.22792600487146
MID EAST STUD	4.848162779720814
MOLEC BIO	3.5973664731247537
MUS TH & COM	2.2942676170626415
NEUROSCI	2.2045686726593363
PHILOSOPHY	4.2641965591664395
PHYSICS	2.7280810111714997
POLITICAL SCI	4.705267019930572
PSYCHOLOGY	4.724748421433605
SOCIOLOLOGY	4.49416394136521
SPANISH LIT	4.278899605955347
STATISTICS	3.1875633908478647
