field	covariate
ANTHROPOLOGY	3.235071901123152
ARCHAEOLOGY	3.988512724327701
ART HISTORY	4.3379256091370735
ASTRONOMY	4.946690758437409
BIOCHEMISTRY	2.454159823907129
CHEMISTRY	4.238114543954796
CLASSICS	2.7255368052807234
COMMUNIC	2.286848611245289
COMP LIT	2.0006606957499296
COMP SCI	2.1251604561373707
EARTH SCI	4.365752140340457
ECONOMICS	2.11657761350052
EDUCATION	3.2830796978118153
ENGINEERING	2.7683439844983924
ENGLISH LIT	2.6630584808019897
EVOLUTION BIO	2.968175093226671
HISTORY	4.441628317183037
LINGUISTICS	4.455312945729106
MATH	3.1538543322275157
MID EAST STUD	3.487095002390363
MOLEC BIO	4.160828022402445
MUS TH & COM	3.2015806102726274
NEUROSCI	4.955320465336425
PHILOSOPHY	2.2639169364582576
PHYSICS	2.7936373955886387
POLITICAL SCI	3.721738552297242
PSYCHOLOGY	3.883219472790425
SOCIOLOLOGY	2.470286733853868
SPANISH LIT	3.386448000162158
STATISTICS	4.369349617245657
