field	covariate
ANTHROPOLOGY	2.007947541988701
ARCHAEOLOGY	4.75880759415668
ART HISTORY	3.535835754919777
ASTRONOMY	4.65024826781355
BIOCHEMISTRY	3.2645244392997883
CHEMISTRY	2.1895468319992206
CLASSICS	4.5096478148988695
COMMUNIC	3.473744826302042
COMP LIT	3.413408528893882
COMP SCI	3.302620252847495
EARTH SCI	2.727542024270571
ECONOMICS	3.5542287674326345
EDUCATION	2.747123688345172
ENGINEERING	2.9414192337289267
ENGLISH LIT	2.401272108341686
EVOLUTION BIO	3.32557074202084
HISTORY	2.3512050563975135
LINGUISTICS	4.1792569234893
MATH	3.1588824514103733
MID EAST STUD	4.80740041890504
MOLEC BIO	2.0520983697834714
MUS TH & COM	4.825448319287223
NEUROSCI	2.044467144771294
PHILOSOPHY	2.5621220667859497
PHYSICS	4.172683854408714
POLITICAL SCI	3.762187501219158
PSYCHOLOGY	3.4278963355703
SOCIOLOLOGY	3.4080740392147573
SPANISH LIT	2.135859566933314
STATISTICS	4.887534974976876
