field	covariate
ANTHROPOLOGY	4.7795321042598236
ARCHAEOLOGY	2.467162283403194
ART HISTORY	2.8498375860857297
ASTRONOMY	2.6978635662978943
BIOCHEMISTRY	3.8038575819459695
CHEMISTRY	2.484538162753838
CLASSICS	3.4582168316051143
COMMUNIC	2.85077395226477
COMP LIT	2.43077914588846
COMP SCI	3.0783381314977136
EARTH SCI	2.7357096026138925
ECONOMICS	3.9380128207209144
EDUCATION	3.38486065041807
ENGINEERING	2.216123037234504
ENGLISH LIT	4.913359420982145
EVOLUTION BIO	2.716125951997339
HISTORY	4.431940077206805
LINGUISTICS	3.6211474160092063
MATH	2.2908212549323546
MID EAST STUD	3.3619619377431147
MOLEC BIO	2.366772213392306
MUS TH & COM	2.206903953843825
NEUROSCI	3.083657920652167
PHILOSOPHY	2.093139306372205
PHYSICS	4.753459154964963
POLITICAL SCI	2.625096557086122
PSYCHOLOGY	4.9437977412105685
SOCIOLOLOGY	4.211058415517331
SPANISH LIT	4.884630314939601
STATISTICS	2.6135115230156565
