field	covariate
ANTHROPOLOGY	3.1147647585934504
ARCHAEOLOGY	3.9427719385010187
ART HISTORY	3.49816182440209
ASTRONOMY	3.353394531182668
BIOCHEMISTRY	4.829802563294129
CHEMISTRY	4.678184648321838
CLASSICS	2.200257309095231
COMMUNIC	3.6213826081272753
COMP LIT	2.209905051113623
COMP SCI	2.2692409312451813
EARTH SCI	2.063093894284854
ECONOMICS	2.879362219442588
EDUCATION	4.828924292503029
ENGINEERING	2.624562407055504
ENGLISH LIT	2.2069932621799984
EVOLUTION BIO	3.805999349279946
HISTORY	2.930084867955622
LINGUISTICS	3.0486696888746803
MATH	4.831664107701698
MID EAST STUD	4.519184969830144
MOLEC BIO	2.8221887056438266
MUS TH & COM	2.413056659201607
NEUROSCI	4.421805292264949
PHILOSOPHY	3.826046904296767
PHYSICS	3.079679526775328
POLITICAL SCI	3.0526324610010667
PSYCHOLOGY	2.947097267270159
SOCIOLOLOGY	3.369426500871379
SPANISH LIT	2.8519619393657423
STATISTICS	4.664149514456468
