field	covariate
ANTHROPOLOGY	2.2999752987615874
ARCHAEOLOGY	2.621126902547526
ART HISTORY	3.8552710694504677
ASTRONOMY	4.494662327089633
BIOCHEMISTRY	4.852903262704868
CHEMISTRY	4.1534774390844005
CLASSICS	2.29244266264634
COMMUNIC	4.087112656491972
COMP LIT	4.445454941333077
COMP SCI	3.553950387372678
EARTH SCI	3.388041145324628
ECONOMICS	4.218003897546453
EDUCATION	3.3074012740631207
ENGINEERING	2.151637943370888
ENGLISH LIT	3.434422037313988
EVOLUTION BIO	2.2159215008830646
HISTORY	2.837971570008542
LINGUISTICS	3.2383748454359718
MATH	3.6932237949658635
MID EAST STUD	4.192051648204897
MOLEC BIO	4.107139221147753
MUS TH & COM	2.461050417512463
NEUROSCI	4.4329795174662845
PHILOSOPHY	4.264351351930006
PHYSICS	3.6034322542333572
POLITICAL SCI	4.689651487517786
PSYCHOLOGY	4.900842600695514
SOCIOLOLOGY	2.140128358169525
SPANISH LIT	4.107296466513093
STATISTICS	2.124535498175657
