field	covariate
ANTHROPOLOGY	3.9434679212496113
ARCHAEOLOGY	2.003357602653549
ART HISTORY	2.9469056422778137
ASTRONOMY	4.182042950892599
BIOCHEMISTRY	4.655702831744744
CHEMISTRY	2.1683822148657153
CLASSICS	3.509712848972901
COMMUNIC	4.848671055459775
COMP LIT	4.310163334845684
COMP SCI	4.233711961775734
EARTH SCI	2.154723195767726
ECONOMICS	3.051840696559407
EDUCATION	2.425361462959928
ENGINEERING	3.4065882222494324
ENGLISH LIT	2.6776868287864843
EVOLUTION BIO	2.73883616418574
HISTORY	4.243895461684707
LINGUISTICS	2.2739207943255835
MATH	3.2323633641414897
MID EAST STUD	3.800798513940829
MOLEC BIO	3.0993711918068394
MUS TH & COM	4.511257430466901
NEUROSCI	3.2837487798002996
PHILOSOPHY	2.7758646266785916
PHYSICS	4.273328885671065
POLITICAL SCI	2.989999297481751
PSYCHOLOGY	3.284742259976716
SOCIOLOLOGY	2.1002111701538766
SPANISH LIT	3.171961192787637
STATISTICS	2.2391795571585895
