field	covariate
ANTHROPOLOGY	2.3991131354558215
ARCHAEOLOGY	2.2195560418207863
ART HISTORY	2.763645329046026
ASTRONOMY	2.351717461893453
BIOCHEMISTRY	4.12784241920196
CHEMISTRY	3.789920263169537
CLASSICS	3.5823062063926687
COMMUNIC	4.418778312922897
COMP LIT	3.6662949019288744
COMP SCI	2.857617950421683
EARTH SCI	2.996358221811364
ECONOMICS	4.456588160056635
EDUCATION	4.863565778217168
ENGINEERING	4.483398601860229
ENGLISH LIT	4.441066383272188
EVOLUTION BIO	4.486151005838
HISTORY	4.64717769155812
LINGUISTICS	2.7774816522260384
MATH	3.0440987372556547
MID EAST STUD	4.794662871522242
MOLEC BIO	3.282476109270669
MUS TH & COM	3.257863560484548
NEUROSCI	2.5808422355172898
PHILOSOPHY	4.906688980497302
PHYSICS	4.971238546924161
POLITICAL SCI	2.297249282470547
PSYCHOLOGY	2.205556192137418
SOCIOLOLOGY	4.197435102377733
SPANISH LIT	2.913729921343394
STATISTICS	3.825066315073808
