from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	33	550
ANTHROPOLOGY	ARCHAEOLOGY	2	131
ANTHROPOLOGY	ART HISTORY	77	86
ANTHROPOLOGY	ASTRONOMY	40	125
ANTHROPOLOGY	BIOCHEMISTRY	60	235
ANTHROPOLOGY	CHEMISTRY	11	131
ANTHROPOLOGY	CLASSICS	3	206
ANTHROPOLOGY	COMMUNIC	22	409
ANTHROPOLOGY	COMP LIT	21	116
ANTHROPOLOGY	COMP SCI	246	493
ANTHROPOLOGY	EARTH SCI	23	108
ANTHROPOLOGY	ECONOMICS	11	52
ANTHROPOLOGY	EDUCATION	73	355
ANTHROPOLOGY	ENGINEERING	4	99
ANTHROPOLOGY	ENGLISH LIT	37	102
ANTHROPOLOGY	EVOLUTION BIO	159	540
ANTHROPOLOGY	HISTORY	85	2501
ANTHROPOLOGY	LINGUISTICS	27	99
ANTHROPOLOGY	MATH	9	171
ANTHROPOLOGY	MID EAST STUD	8	51
ANTHROPOLOGY	MOLEC BIO	92	267
ANTHROPOLOGY	MUS TH & COM	0	2
ANTHROPOLOGY	NEUROSCI	2	67
ANTHROPOLOGY	PHILOSOPHY	47	60
ANTHROPOLOGY	PHYSICS	27	220
ANTHROPOLOGY	POLITICAL SCI	7	5
ANTHROPOLOGY	PSYCHOLOGY	32	113
ANTHROPOLOGY	SOCIOLOLOGY	20	97
ANTHROPOLOGY	SPANISH LIT	15	10
ANTHROPOLOGY	STATISTICS	10	10
ARCHAEOLOGY	ANTHROPOLOGY	44	440
ARCHAEOLOGY	ARCHAEOLOGY	10	48
ARCHAEOLOGY	ART HISTORY	79	56
ARCHAEOLOGY	ASTRONOMY	105	361
ARCHAEOLOGY	BIOCHEMISTRY	266	939
ARCHAEOLOGY	CHEMISTRY	0	15
ARCHAEOLOGY	CLASSICS	13	9
ARCHAEOLOGY	COMMUNIC	241	318
ARCHAEOLOGY	COMP LIT	46	219
ARCHAEOLOGY	COMP SCI	8	1
ARCHAEOLOGY	EARTH SCI	1	1
ARCHAEOLOGY	ECONOMICS	12	17
ARCHAEOLOGY	EDUCATION	150	126
ARCHAEOLOGY	ENGINEERING	21	36
ARCHAEOLOGY	ENGLISH LIT	11	12
ARCHAEOLOGY	EVOLUTION BIO	2	2
ARCHAEOLOGY	HISTORY	17	49
