field	covariate
ANTHROPOLOGY	2.040962247868596
ARCHAEOLOGY	4.253382982550413
ART HISTORY	2.4117733173208995
ASTRONOMY	2.2824832457201567
BIOCHEMISTRY	3.2460152079491875
CHEMISTRY	4.508342423751447
CLASSICS	2.881262942993515
COMMUNIC	4.145107012040149
COMP LIT	3.2178228842880343
COMP SCI	3.0471538155655957
EARTH SCI	2.193203379832503
ECONOMICS	4.708409795433402
EDUCATION	4.832884739038098
ENGINEERING	2.7293995775900215
ENGLISH LIT	4.632790358821029
EVOLUTION BIO	3.4813688650260106
HISTORY	2.475552405952337
LINGUISTICS	3.1697747441939628
MATH	2.0086779246346036
MID EAST STUD	3.0812574187483754
MOLEC BIO	3.679719964184271
MUS TH & COM	3.128311212553946
NEUROSCI	3.065260482180364
PHILOSOPHY	4.8544128403665265
PHYSICS	2.1560045399228533
POLITICAL SCI	2.9777908355665708
PSYCHOLOGY	2.3371050940863904
SOCIOLOLOGY	2.437737227162422
SPANISH LIT	3.6058378427345597
STATISTICS	2.7432640623523508
