field	covariate
ANTHROPOLOGY	3.345615781107091
ARCHAEOLOGY	4.395666997040454
ART HISTORY	2.9875632893331288
ASTRONOMY	3.12958685822739
BIOCHEMISTRY	4.436189521352675
CHEMISTRY	2.026389878745103
CLASSICS	2.1554580500921126
COMMUNIC	3.77354206168655
COMP LIT	2.4071412158855146
COMP SCI	3.457562841677024
EARTH SCI	3.0338393503408287
ECONOMICS	3.02147600559896
EDUCATION	2.024848436626911
ENGINEERING	2.7568263160888775
ENGLISH LIT	3.022603031581607
EVOLUTION BIO	4.088788769401322
HISTORY	2.736166659637087
LINGUISTICS	4.971152315603743
MATH	2.3755510424282327
MID EAST STUD	4.7182260899924975
MOLEC BIO	3.292272497502627
MUS TH & COM	2.4909396385407647
NEUROSCI	3.0945318722263675
PHILOSOPHY	3.6663936036445324
PHYSICS	3.3414948068144446
POLITICAL SCI	2.0926138144386144
PSYCHOLOGY	3.758021373578975
SOCIOLOLOGY	4.627378676842433
SPANISH LIT	3.827794454158509
STATISTICS	3.003848468399837
