field	covariate
ANTHROPOLOGY	4.315324073234911
ARCHAEOLOGY	3.491217963183613
ART HISTORY	3.2540088395982747
ASTRONOMY	2.8091493557638216
BIOCHEMISTRY	4.212374217633985
CHEMISTRY	4.3179840921080626
CLASSICS	2.484230303101519
COMMUNIC	3.4369642969271283
COMP LIT	3.436040760811955
COMP SCI	4.5999082631647354
EARTH SCI	3.287625528666993
ECONOMICS	3.213314665995495
EDUCATION	4.967288830855827
ENGINEERING	4.017273402722585
ENGLISH LIT	3.3792110539450895
EVOLUTION BIO	4.893441972390043
HISTORY	2.4823430148539765
LINGUISTICS	4.858319035219694
MATH	2.808787820274329
MID EAST STUD	3.023884575543309
MOLEC BIO	4.745413879947778
MUS TH & COM	4.946354905392381
NEUROSCI	4.758867899612451
PHILOSOPHY	4.48439609310369
PHYSICS	4.359030625794439
POLITICAL SCI	4.709776018891958
PSYCHOLOGY	2.8860185337578246
SOCIOLOLOGY	4.307035465649877
SPANISH LIT	2.596076191843045
STATISTICS	4.45055219865087
