field	covariate
ANTHROPOLOGY	2.5358680790097945
ARCHAEOLOGY	2.4982879379810043
ART HISTORY	3.496194029378048
ASTRONOMY	3.8735055725146257
BIOCHEMISTRY	4.802092816703655
CHEMISTRY	3.5396875491297815
CLASSICS	4.995162430039025
COMMUNIC	4.356596528444208
COMP LIT	2.824510197588004
COMP SCI	2.622149158884047
EARTH SCI	2.6016494921839897
ECONOMICS	3.27971996861571
EDUCATION	3.1421391405962873
ENGINEERING	2.0561825424642457
ENGLISH LIT	2.7983005762831907
EVOLUTION BIO	4.627003067653834
HISTORY	3.475681983449844
LINGUISTICS	4.969621340800484
MATH	2.7060671274478674
MID EAST STUD	3.9890258316523384
MOLEC BIO	3.0775996105721624
MUS TH & COM	3.8306714632375978
NEUROSCI	4.576590979444484
PHILOSOPHY	4.2837011442326425
PHYSICS	4.325102993904759
POLITICAL SCI	2.18339444031374
PSYCHOLOGY	3.341107890978901
SOCIOLOLOGY	2.5247400475928865
SPANISH LIT	3.143171075244399
STATISTICS	4.196429666584285
