field	covariate
ANTHROPOLOGY	4.650947970425842
ARCHAEOLOGY	4.346993628215956
ART HISTORY	3.2223852667850736
ASTRONOMY	3.060566674546148
BIOCHEMISTRY	4.09577821942969
CHEMISTRY	2.4096471197513427
CLASSICS	3.5789258841908134
COMMUNIC	4.211617782232795
COMP LIT	4.458615538761335
COMP SCI	3.2089979091225915
EARTH SCI	3.83917596162169
ECONOMICS	3.1207657333796157
EDUCATION	3.488752803063017
ENGINEERING	2.4334058073765434
ENGLISH LIT	4.469833089303166
EVOLUTION BIO	2.682348637283894
HISTORY	4.754686953798351
LINGUISTICS	3.194852013574571
MATH	2.7757155706809895
MID EAST STUD	2.304957885788875
MOLEC BIO	4.96282086891552
MUS TH & COM	2.1751080369820044
NEUROSCI	4.156148856785512
PHILOSOPHY	4.345337310967317
PHYSICS	4.205247658376424
POLITICAL SCI	3.882127815247207
PSYCHOLOGY	2.6971106377304546
SOCIOLOLOGY	2.9983319266608985
SPANISH LIT	2.7281283700654684
STATISTICS	3.6372147253867055
