field	covariate
ANTHROPOLOGY	3.5442014427466617
ARCHAEOLOGY	2.827101303610057
ART HISTORY	2.393004815769337
ASTRONOMY	2.084181603781665
BIOCHEMISTRY	3.9953219182794784
CHEMISTRY	3.850571820029904
CLASSICS	4.53073389613886
COMMUNIC	2.1690523812395432
COMP LIT	2.0372964864523424
COMP SCI	2.3856563804795
EARTH SCI	2.3792829975681373
ECONOMICS	3.6201455630280237
EDUCATION	4.447306426860859
ENGINEERING	2.50775341320926
ENGLISH LIT	2.550131868223572
EVOLUTION BIO	3.0718101318565614
HISTORY	2.1189018846970233
LINGUISTICS	3.7521670665753026
MATH	3.7907450014131134
MID EAST STUD	4.346517211793744
MOLEC BIO	3.3132664604697193
MUS TH & COM	4.246643958682738
NEUROSCI	3.1482275982358896
PHILOSOPHY	4.150533921715977
PHYSICS	3.418827139873839
POLITICAL SCI	4.209699910812314
PSYCHOLOGY	2.8653156341281787
SOCIOLOLOGY	2.526799067521499
SPANISH LIT	4.8165032404250265
STATISTICS	3.6562196050189457
