field	covariate
ANTHROPOLOGY	4.817155756675497
ARCHAEOLOGY	4.838133825531713
ART HISTORY	3.1108597889232006
ASTRONOMY	2.1235078882696485
BIOCHEMISTRY	2.8010559297155457
CHEMISTRY	4.014589905012993
CLASSICS	4.9297123476485405
COMMUNIC	4.794751225110083
COMP LIT	4.362695168196058
COMP SCI	3.925771398398557
EARTH SCI	4.4837349397318915
ECONOMICS	3.6030031290461264
EDUCATION	4.063873925195191
ENGINEERING	4.927455572181907
ENGLISH LIT	2.537775757523599
EVOLUTION BIO	2.3360588090639096
HISTORY	2.522168315361355
LINGUISTICS	2.480353941863842
MATH	2.889215252773717
MID EAST STUD	2.5881864958736056
MOLEC BIO	2.006426026489104
MUS TH & COM	2.36227851548681
NEUROSCI	3.9236126205465016
PHILOSOPHY	4.294785146526951
PHYSICS	4.920042939703369
POLITICAL SCI	2.276693147637666
PSYCHOLOGY	4.265566781946485
SOCIOLOLOGY	3.4661213058990756
SPANISH LIT	4.860298707395829
STATISTICS	3.8988851625793646
