field	covariate
ANTHROPOLOGY	4.717741804169609
ARCHAEOLOGY	4.678283276028095
ART HISTORY	4.876488828036073
ASTRONOMY	2.9529848414922593
BIOCHEMISTRY	4.2004745017715965
CHEMISTRY	3.1888014550851245
CLASSICS	2.803069930384043
COMMUNIC	4.895668702057275
COMP LIT	4.947278898981073
COMP SCI	2.6337615352492483
EARTH SCI	3.3430966908537973
ECONOMICS	2.5302583250436195
EDUCATION	2.3225323457755094
ENGINEERING	2.617515537011047
ENGLISH LIT	3.194160738429564
EVOLUTION BIO	4.133136417930999
HISTORY	3.5634214417412444
LINGUISTICS	2.2151607874546837
MATH	2.3646480155615572
MID EAST STUD	2.2229856116790905
MOLEC BIO	3.02462205940066
MUS TH & COM	3.9188451650394187
NEUROSCI	2.9978206771658416
PHILOSOPHY	2.43992367647245
PHYSICS	3.0609819802932856
POLITICAL SCI	4.647460785825866
PSYCHOLOGY	2.7899645089172167
SOCIOLOLOGY	3.770392237863836
SPANISH LIT	2.8960539130578598
STATISTICS	2.125607755887475
