field	covariate
ANTHROPOLOGY	3.804539077981392
ARCHAEOLOGY	3.651520998331995
ART HISTORY	2.2535008388243156
ASTRONOMY	3.854180527953652
BIOCHEMISTRY	2.7802387383702154
CHEMISTRY	4.474489053061822
CLASSICS	2.5874956539650413
COMMUNIC	3.9594270874843773
COMP LIT	4.147655284887138
COMP SCI	3.5669206376986877
EARTH SCI	4.080369222429544
ECONOMICS	3.561089685945089
EDUCATION	2.6962092898057444
ENGINEERING	2.0385863027768867
ENGLISH LIT	2.3324074399830197
EVOLUTION BIO	4.322050152313032
HISTORY	3.0023607550705336
LINGUISTICS	4.055535240782504
MATH	4.773193140401071
MID EAST STUD	3.234290854624757
MOLEC BIO	2.1888232165485473
MUS TH & COM	4.942873638563865
NEUROSCI	3.4357860965408475
PHILOSOPHY	4.1757318796607805
PHYSICS	4.791069007132549
POLITICAL SCI	2.580815371737662
PSYCHOLOGY	4.613761920529855
SOCIOLOLOGY	3.9408947746582133
SPANISH LIT	3.5563346930871
STATISTICS	4.140896422028477
