from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	54	96
ANTHROPOLOGY	ARCHAEOLOGY	88	102
ANTHROPOLOGY	ART HISTORY	26	127
ANTHROPOLOGY	ASTRONOMY	3	17
ANTHROPOLOGY	BIOCHEMISTRY	23	196
ANTHROPOLOGY	CHEMISTRY	6	5
ANTHROPOLOGY	CLASSICS	143	137
ANTHROPOLOGY	COMMUNIC	7	36
ANTHROPOLOGY	COMP LIT	44	161
ANTHROPOLOGY	COMP SCI	4	68
ANTHROPOLOGY	EARTH SCI	35	85
ANTHROPOLOGY	ECONOMICS	43	196
ANTHROPOLOGY	EDUCATION	52	299
ANTHROPOLOGY	ENGINEERING	0	2
ANTHROPOLOGY	ENGLISH LIT	15	227
ANTHROPOLOGY	EVOLUTION BIO	6	80
ANTHROPOLOGY	HISTORY	11	131
ANTHROPOLOGY	LINGUISTICS	61	177
ANTHROPOLOGY	MATH	0	0
ANTHROPOLOGY	MID EAST STUD	37	57
ANTHROPOLOGY	MOLEC BIO	4	27
ANTHROPOLOGY	MUS TH & COM	5	26
ANTHROPOLOGY	NEUROSCI	200	260
ANTHROPOLOGY	PHILOSOPHY	88	122
ANTHROPOLOGY	PHYSICS	5	241
ANTHROPOLOGY	POLITICAL SCI	50	99
ANTHROPOLOGY	PSYCHOLOGY	115	76
ANTHROPOLOGY	SOCIOLOLOGY	3	25
ANTHROPOLOGY	SPANISH LIT	8	47
ANTHROPOLOGY	STATISTICS	2	11
ARCHAEOLOGY	ANTHROPOLOGY	4	12
ARCHAEOLOGY	ARCHAEOLOGY	73	22
ARCHAEOLOGY	ART HISTORY	52	76
ARCHAEOLOGY	ASTRONOMY	1	2
ARCHAEOLOGY	BIOCHEMISTRY	0	4
ARCHAEOLOGY	CHEMISTRY	161	471
ARCHAEOLOGY	CLASSICS	26	38
ARCHAEOLOGY	COMMUNIC	80	51
ARCHAEOLOGY	COMP LIT	3	1
ARCHAEOLOGY	COMP SCI	23	32
ARCHAEOLOGY	EARTH SCI	35	10
ARCHAEOLOGY	ECONOMICS	57	439
ARCHAEOLOGY	EDUCATION	9	14
ARCHAEOLOGY	ENGINEERING	428	99
ARCHAEOLOGY	ENGLISH LIT	12	23
ARCHAEOLOGY	EVOLUTION BIO	57	28
ARCHAEOLOGY	HISTORY	8	29
ARCHAEOLOGY	LINGUISTICS	12	63
ARCHAEOLOGY	MATH	89	114
ARCHAEOLOGY	MID EAST STUD	41	246
ARCHAEOLOGY	MOLEC BIO	13	21
ARCHAEOLOGY	MUS TH & COM	3	1
ARCHAEOLOGY	NEUROSCI	56	15
ARCHAEOLOGY	PHILOSOPHY	6	40
ARCHAEOLOGY	PHYSICS	105	92
ARCHAEOLOGY	POLITICAL SCI	19	47
ARCHAEOLOGY	PSYCHOLOGY	47	164
ARCHAEOLOGY	SOCIOLOLOGY	39	116
ARCHAEOLOGY	SPANISH LIT	48	668
ARCHAEOLOGY	STATISTICS	3	11
ART HISTORY	ANTHROPOLOGY	20	47
ART HISTORY	ARCHAEOLOGY	12	258
ART HISTORY	ART HISTORY	70	254
ART HISTORY	ASTRONOMY	26	63
ART HISTORY	BIOCHEMISTRY	9	18
ART HISTORY	CHEMISTRY	1	47
ART HISTORY	CLASSICS	108	712
ART HISTORY	COMMUNIC	0	7
ART HISTORY	COMP LIT	26	49
ART HISTORY	COMP SCI	20	75
ART HISTORY	EARTH SCI	39	14
ART HISTORY	ECONOMICS	5	25
ART HISTORY	EDUCATION	2	4
ART HISTORY	ENGINEERING	9	29
ART HISTORY	ENGLISH LIT	14	543
ART HISTORY	EVOLUTION BIO	6	132
