field	covariate
ANTHROPOLOGY	2.3088745601661658
ARCHAEOLOGY	3.56010635192476
ART HISTORY	2.702390708070421
ASTRONOMY	2.765192439726204
BIOCHEMISTRY	4.16359936170152
CHEMISTRY	3.1890290900998473
CLASSICS	2.2871035419901298
COMMUNIC	4.3953106261776735
COMP LIT	4.576910151564752
COMP SCI	4.275932130865534
EARTH SCI	3.5061278211543514
ECONOMICS	4.94637921794224
EDUCATION	2.690908715294867
ENGINEERING	2.8165232042537083
ENGLISH LIT	4.495653125733284
EVOLUTION BIO	2.47224698803634
HISTORY	3.374939383934537
LINGUISTICS	2.4814750916044463
MATH	2.9534401974336366
MID EAST STUD	2.036096130567503
MOLEC BIO	2.5711467275874824
MUS TH & COM	3.8639223786924335
NEUROSCI	2.973785584307075
PHILOSOPHY	4.336172216430862
PHYSICS	3.718992215481912
POLITICAL SCI	4.936430705465148
PSYCHOLOGY	4.11720348850827
SOCIOLOLOGY	2.368850005531418
SPANISH LIT	3.09508539966106
STATISTICS	3.2394816195712273
