field	covariate
ANTHROPOLOGY	4.8104565113777475
ARCHAEOLOGY	4.890210196521448
ART HISTORY	2.5806519158959986
ASTRONOMY	4.339531552723348
BIOCHEMISTRY	3.712708247842331
CHEMISTRY	2.028193047747516
CLASSICS	4.693714318033847
COMMUNIC	2.479576501897134
COMP LIT	4.945877396161342
COMP SCI	3.1222414573229393
EARTH SCI	4.69261389820341
ECONOMICS	2.177675614370827
EDUCATION	4.819631380831932
ENGINEERING	2.890447924347558
ENGLISH LIT	3.62588819750788
EVOLUTION BIO	3.9553199906360375
HISTORY	4.17801001267218
LINGUISTICS	2.1316483810097417
MATH	3.6531030948839867
MID EAST STUD	2.4773008861847567
MOLEC BIO	2.4778273292984667
MUS TH & COM	3.1710383921306717
NEUROSCI	2.6904249645142793
PHILOSOPHY	2.0243641716349154
PHYSICS	3.0693321421928004
POLITICAL SCI	2.9989574116103697
PSYCHOLOGY	3.065627040425587
SOCIOLOLOGY	4.611200654957794
SPANISH LIT	4.836560111007049
STATISTICS	3.206759921282295
