field	covariate
ANTHROPOLOGY	2.0739231870155903
ARCHAEOLOGY	4.930983492713348
ART HISTORY	4.500578345127753
ASTRONOMY	4.333963800836809
BIOCHEMISTRY	4.978909735640999
CHEMISTRY	2.195815751831626
CLASSICS	3.3960710793792197
COMMUNIC	3.6459257540826546
COMP LIT	2.462333617003122
COMP SCI	2.7779014772467585
EARTH SCI	3.460139395267876
ECONOMICS	2.072870137762954
EDUCATION	4.31154722566198
ENGINEERING	2.552229104598857
ENGLISH LIT	4.909695324340859
EVOLUTION BIO	3.0632141485111646
HISTORY	4.17461651935438
LINGUISTICS	3.8722691669432874
MATH	3.5819105981139567
MID EAST STUD	4.4656143639712145
MOLEC BIO	3.0072034166482418
MUS TH & COM	3.3119837987294867
NEUROSCI	3.4687160076688888
PHILOSOPHY	3.742543083573028
PHYSICS	3.3070038104977266
POLITICAL SCI	2.6989684517331396
PSYCHOLOGY	4.032811026948039
SOCIOLOLOGY	2.5883939056209146
SPANISH LIT	3.1356263795126504
STATISTICS	3.0308959439563496
