field	covariate
ANTHROPOLOGY	4.73074725075427
ARCHAEOLOGY	2.2862536358933014
ART HISTORY	4.661611141725796
ASTRONOMY	3.01722441240398
BIOCHEMISTRY	3.1213596144610527
CHEMISTRY	4.885135129274174
CLASSICS	2.7636899696520034
COMMUNIC	3.5449564110244536
COMP LIT	4.412282775489147
COMP SCI	3.7662729178353613
EARTH SCI	4.043249838089104
ECONOMICS	3.2236243941833287
EDUCATION	3.208185695881585
ENGINEERING	3.8373593997911994
ENGLISH LIT	4.281613555981982
EVOLUTION BIO	4.381905339294119
HISTORY	4.747961975643554
LINGUISTICS	4.311463659621301
MATH	4.430288628186334
MID EAST STUD	2.0193086614496503
MOLEC BIO	2.502530153502802
MUS TH & COM	3.9180842379954344
NEUROSCI	2.7080787572018843
PHILOSOPHY	4.030378682679146
PHYSICS	4.274290532058153
POLITICAL SCI	4.482875965467053
PSYCHOLOGY	4.504854409739232
SOCIOLOLOGY	4.656407392200957
SPANISH LIT	3.2644185036174442
STATISTICS	3.586475413220528
