field	covariate
ANTHROPOLOGY	3.444318651830026
ARCHAEOLOGY	2.4648860055933484
ART HISTORY	4.807573207245017
ASTRONOMY	4.838700650139738
BIOCHEMISTRY	2.885317639636521
CHEMISTRY	4.700498008976664
CLASSICS	3.6864208619297916
COMMUNIC	2.6111956126625127
COMP LIT	2.521178811477911
COMP SCI	2.629014479697638
EARTH SCI	4.3177710396118805
ECONOMICS	2.261664283110078
EDUCATION	4.36355061714768
ENGINEERING	4.966725776888289
ENGLISH LIT	3.02395373988447
EVOLUTION BIO	4.0850796756944066
HISTORY	4.190599193268251
LINGUISTICS	3.1572075187070934
MATH	4.654627718474057
MID EAST STUD	3.7394277803238336
MOLEC BIO	3.3128051350789445
MUS TH & COM	2.219916895592672
NEUROSCI	4.647986823351791
PHILOSOPHY	3.2603832947554396
PHYSICS	4.905182282494577
POLITICAL SCI	3.6663780167356705
PSYCHOLOGY	4.164561250198136
SOCIOLOLOGY	3.4867634469730615
SPANISH LIT	3.222184836296581
STATISTICS	3.645238458021164
