field	covariate
ANTHROPOLOGY	2.666992291896928
ARCHAEOLOGY	4.98819252113806
ART HISTORY	2.759420635418066
ASTRONOMY	2.109050390065257
BIOCHEMISTRY	4.236185722756217
CHEMISTRY	4.601717416124266
CLASSICS	4.446663086199006
COMMUNIC	4.508903725150772
COMP LIT	2.2392196585211783
COMP SCI	2.354969760208033
EARTH SCI	2.7061195559434723
ECONOMICS	3.6178199355234213
EDUCATION	2.8827881445849903
ENGINEERING	2.0389431431419265
ENGLISH LIT	4.755677970902614
EVOLUTION BIO	2.2550440076688902
HISTORY	4.552569505465922
LINGUISTICS	3.774205770520437
MATH	3.2554396918001927
MID EAST STUD	2.972635639208674
MOLEC BIO	2.245668289761925
MUS TH & COM	3.8478695694799447
NEUROSCI	2.2346940185915414
PHILOSOPHY	3.799806476969861
PHYSICS	3.7638224817287638
POLITICAL SCI	3.5198363198690856
PSYCHOLOGY	2.3731692673888656
SOCIOLOLOGY	4.358168872718132
SPANISH LIT	3.3347025170921967
STATISTICS	3.9074545997542764
