from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	5	434
ANTHROPOLOGY	ARCHAEOLOGY	11	462
ANTHROPOLOGY	ART HISTORY	310	468
ANTHROPOLOGY	ASTRONOMY	25	54
ANTHROPOLOGY	BIOCHEMISTRY	22	187
ANTHROPOLOGY	CHEMISTRY	7	196
ANTHROPOLOGY	CLASSICS	25	193
ANTHROPOLOGY	COMMUNIC	35	48
ANTHROPOLOGY	COMP LIT	10	44
ANTHROPOLOGY	COMP SCI	210	584
ANTHROPOLOGY	EARTH SCI	608	619
ANTHROPOLOGY	ECONOMICS	4	67
ANTHROPOLOGY	EDUCATION	18	13
ANTHROPOLOGY	ENGINEERING	19	94
ANTHROPOLOGY	ENGLISH LIT	12	46
ANTHROPOLOGY	EVOLUTION BIO	72	273
ANTHROPOLOGY	HISTORY	49	72
ANTHROPOLOGY	LINGUISTICS	302	501
ANTHROPOLOGY	MATH	87	260
ANTHROPOLOGY	MID EAST STUD	9	96
ANTHROPOLOGY	MOLEC BIO	50	127
ANTHROPOLOGY	MUS TH & COM	35	303
ANTHROPOLOGY	NEUROSCI	321	241
ANTHROPOLOGY	PHILOSOPHY	0	13
ANTHROPOLOGY	PHYSICS	7	43
ANTHROPOLOGY	POLITICAL SCI	46	121
ANTHROPOLOGY	PSYCHOLOGY	13	32
ANTHROPOLOGY	SOCIOLOLOGY	11	167
ANTHROPOLOGY	SPANISH LIT	5	134
ANTHROPOLOGY	STATISTICS	28	275
ARCHAEOLOGY	ANTHROPOLOGY	51	202
ARCHAEOLOGY	ARCHAEOLOGY	197	437
ARCHAEOLOGY	ART HISTORY	11	23
ARCHAEOLOGY	ASTRONOMY	270	131
ARCHAEOLOGY	BIOCHEMISTRY	270	246
ARCHAEOLOGY	CHEMISTRY	118	104
ARCHAEOLOGY	CLASSICS	12	10
ARCHAEOLOGY	COMMUNIC	8	10
ARCHAEOLOGY	COMP LIT	30	99
ARCHAEOLOGY	COMP SCI	532	322
ARCHAEOLOGY	EARTH SCI	2	10
ARCHAEOLOGY	ECONOMICS	127	27
ARCHAEOLOGY	EDUCATION	113	218
ARCHAEOLOGY	ENGINEERING	83	46
ARCHAEOLOGY	ENGLISH LIT	126	115
ARCHAEOLOGY	EVOLUTION BIO	19	98
ARCHAEOLOGY	HISTORY	8	19
ARCHAEOLOGY	LINGUISTICS	24	19
ARCHAEOLOGY	MATH	55	132
ARCHAEOLOGY	MID EAST STUD	205	307
ARCHAEOLOGY	MOLEC BIO	48	216
ARCHAEOLOGY	MUS TH & COM	141	360
ARCHAEOLOGY	NEUROSCI	130	49
ARCHAEOLOGY	PHILOSOPHY	497	432
ARCHAEOLOGY	PHYSICS	540	222
ARCHAEOLOGY	POLITICAL SCI	110	392
ARCHAEOLOGY	PSYCHOLOGY	297	256
ARCHAEOLOGY	SOCIOLOLOGY	65	33
ARCHAEOLOGY	SPANISH LIT	21	24
ARCHAEOLOGY	STATISTICS	87	23
ART HISTORY	ANTHROPOLOGY	15	71
ART HISTORY	ARCHAEOLOGY	1	14
