field	covariate
ANTHROPOLOGY	3.4843411955933776
ARCHAEOLOGY	2.036421661527925
ART HISTORY	2.5043182175909258
ASTRONOMY	3.5634625486717444
BIOCHEMISTRY	4.2453861601910825
CHEMISTRY	3.204382461283166
CLASSICS	3.997181669161214
COMMUNIC	3.498221268039835
COMP LIT	3.8122309090343567
COMP SCI	2.217972271674377
EARTH SCI	3.801448500898107
ECONOMICS	3.2029138107354873
EDUCATION	3.007090221405795
ENGINEERING	4.307056114682113
ENGLISH LIT	2.4918574258977877
EVOLUTION BIO	2.6369598865462867
HISTORY	4.855733355832861
LINGUISTICS	4.001476406159308
MATH	4.424242049920747
MID EAST STUD	2.4424818327681086
MOLEC BIO	3.821199291358923
MUS TH & COM	2.221505465867636
NEUROSCI	3.7284910047878053
PHILOSOPHY	3.4617745847348487
PHYSICS	3.197767136484904
POLITICAL SCI	2.34136950137227
PSYCHOLOGY	4.953384254148184
SOCIOLOLOGY	3.440711533793577
SPANISH LIT	2.9218253082459547
STATISTICS	3.1844960246723213
