from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	17	79
ANTHROPOLOGY	ARCHAEOLOGY	4	72
ANTHROPOLOGY	ART HISTORY	2	45
ANTHROPOLOGY	ASTRONOMY	17	234
ANTHROPOLOGY	BIOCHEMISTRY	1	17
ANTHROPOLOGY	CHEMISTRY	135	430
ANTHROPOLOGY	CLASSICS	4	61
ANTHROPOLOGY	COMMUNIC	5	183
ANTHROPOLOGY	COMP LIT	15	264
ANTHROPOLOGY	COMP SCI	40	206
ANTHROPOLOGY	EARTH SCI	4	38
ANTHROPOLOGY	ECONOMICS	19	80
ANTHROPOLOGY	EDUCATION	28	156
ANTHROPOLOGY	ENGINEERING	15	55
ANTHROPOLOGY	ENGLISH LIT	0	16
ANTHROPOLOGY	EVOLUTION BIO	23	552
ANTHROPOLOGY	HISTORY	17	262
ANTHROPOLOGY	LINGUISTICS	9	95
ANTHROPOLOGY	MATH	1	143
ANTHROPOLOGY	MID EAST STUD	7	129
ANTHROPOLOGY	MOLEC BIO	12	183
ANTHROPOLOGY	MUS TH & COM	0	1
ANTHROPOLOGY	NEUROSCI	30	262
ANTHROPOLOGY	PHILOSOPHY	2	65
ANTHROPOLOGY	PHYSICS	4	141
ANTHROPOLOGY	POLITICAL SCI	9	174
ANTHROPOLOGY	PSYCHOLOGY	78	633
ANTHROPOLOGY	SOCIOLOLOGY	16	114
ANTHROPOLOGY	SPANISH LIT	94	360
ANTHROPOLOGY	STATISTICS	5	61
ARCHAEOLOGY	ANTHROPOLOGY	67	8
ARCHAEOLOGY	ARCHAEOLOGY	31	61
ARCHAEOLOGY	ART HISTORY	25	11
ARCHAEOLOGY	ASTRONOMY	93	65
ARCHAEOLOGY	BIOCHEMISTRY	87	108
ARCHAEOLOGY	CHEMISTRY	31	2
ARCHAEOLOGY	CLASSICS	9	7
ARCHAEOLOGY	COMMUNIC	67	112
ARCHAEOLOGY	COMP LIT	29	42
ARCHAEOLOGY	COMP SCI	55	10
ARCHAEOLOGY	EARTH SCI	2	2
ARCHAEOLOGY	ECONOMICS	76	15
ARCHAEOLOGY	EDUCATION	107	35
ARCHAEOLOGY	ENGINEERING	28	6
ARCHAEOLOGY	ENGLISH LIT	56	62
ARCHAEOLOGY	EVOLUTION BIO	96	123
ARCHAEOLOGY	HISTORY	19	25
ARCHAEOLOGY	LINGUISTICS	45	14
ARCHAEOLOGY	MATH	63	167
ARCHAEOLOGY	MID EAST STUD	277	260
ARCHAEOLOGY	MOLEC BIO	2	1
ARCHAEOLOGY	MUS TH & COM	308	53
ARCHAEOLOGY	NEUROSCI	12	4
ARCHAEOLOGY	PHILOSOPHY	61	43
ARCHAEOLOGY	PHYSICS	51	96
ARCHAEOLOGY	POLITICAL SCI	43	46
ARCHAEOLOGY	PSYCHOLOGY	272	107
ARCHAEOLOGY	SOCIOLOLOGY	223	96
ARCHAEOLOGY	SPANISH LIT	108	15
ARCHAEOLOGY	STATISTICS	112	156
ART HISTORY	ANTHROPOLOGY	38	114
ART HISTORY	ARCHAEOLOGY	9	141
ART HISTORY	ART HISTORY	16	83
ART HISTORY	ASTRONOMY	0	7
ART HISTORY	BIOCHEMISTRY	9	135
ART HISTORY	CHEMISTRY	9	17
ART HISTORY	CLASSICS	2	19
ART HISTORY	COMMUNIC	1	25
ART HISTORY	COMP LIT	7	62
ART HISTORY	COMP SCI	47	79
ART HISTORY	EARTH SCI	0	8
ART HISTORY	ECONOMICS	92	242
ART HISTORY	EDUCATION	23	95
ART HISTORY	ENGINEERING	141	357
ART HISTORY	ENGLISH LIT	4	48
ART HISTORY	EVOLUTION BIO	2	31
ART HISTORY	HISTORY	15	191
ART HISTORY	LINGUISTICS	21	129
ART HISTORY	MATH	12	251
ART HISTORY	MID EAST STUD	4	60
ART HISTORY	MOLEC BIO	37	197
ART HISTORY	MUS TH & COM	1	12
ART HISTORY	NEUROSCI	18	81
ART HISTORY	PHILOSOPHY	12	112
ART HISTORY	PHYSICS	35	938
ART HISTORY	POLITICAL SCI	4	57
ART HISTORY	PSYCHOLOGY	2	17
ART HISTORY	SOCIOLOLOGY	0	4
ART HISTORY	SPANISH LIT	93	144
ART HISTORY	STATISTICS	1	8
ASTRONOMY	ANTHROPOLOGY	172	78
ASTRONOMY	ARCHAEOLOGY	33	97
ASTRONOMY	ART HISTORY	18	15
ASTRONOMY	ASTRONOMY	113	169
ASTRONOMY	BIOCHEMISTRY	7	26
ASTRONOMY	CHEMISTRY	53	13
ASTRONOMY	CLASSICS	68	112
ASTRONOMY	COMMUNIC	20	75
ASTRONOMY	COMP LIT	157	276
ASTRONOMY	COMP SCI	105	35
ASTRONOMY	EARTH SCI	39	53
ASTRONOMY	ECONOMICS	13	3
ASTRONOMY	EDUCATION	299	219
ASTRONOMY	ENGINEERING	22	5
ASTRONOMY	ENGLISH LIT	49	104
