field	covariate
ANTHROPOLOGY	4.961227621023397
ARCHAEOLOGY	3.6601429731333264
ART HISTORY	3.2633389370072123
ASTRONOMY	2.2943336583655207
BIOCHEMISTRY	2.5669576021698743
CHEMISTRY	3.8080993410275665
CLASSICS	4.224099975082131
COMMUNIC	4.230259135025895
COMP LIT	4.678852710192112
COMP SCI	2.9477211620547688
EARTH SCI	4.5636365403613155
ECONOMICS	2.503136044955318
EDUCATION	3.481331919800194
ENGINEERING	4.295137147923141
ENGLISH LIT	2.928784622258971
EVOLUTION BIO	4.2906811782844585
HISTORY	3.273901744863519
LINGUISTICS	2.6218898886098714
MATH	4.675255194256678
MID EAST STUD	4.150536763903321
MOLEC BIO	2.8864334247957557
MUS TH & COM	4.812748905338745
NEUROSCI	4.573910671413375
PHILOSOPHY	2.671566666902451
PHYSICS	3.255430504046979
POLITICAL SCI	4.675103724994779
PSYCHOLOGY	3.4887403058565196
SOCIOLOLOGY	2.4425687088190444
SPANISH LIT	3.793971560876667
STATISTICS	3.053957797705517
