field	covariate
ANTHROPOLOGY	3.0565453044899007
ARCHAEOLOGY	2.694944676251507
ART HISTORY	2.6471812031795734
ASTRONOMY	3.1173089005219903
BIOCHEMISTRY	3.2173550588054485
CHEMISTRY	3.2714187826125336
CLASSICS	4.150234384290217
COMMUNIC	4.3995169947219415
COMP LIT	3.222599851123203
COMP SCI	2.3285908018855204
EARTH SCI	3.6028983902342437
ECONOMICS	3.831597116604378
EDUCATION	3.8246849088386528
ENGINEERING	4.037663758580175
ENGLISH LIT	3.039036328566953
EVOLUTION BIO	4.017711197041061
HISTORY	4.02998312272188
LINGUISTICS	3.2577081361295237
MATH	2.878365779608729
MID EAST STUD	4.565203201255617
MOLEC BIO	3.889556133184914
MUS TH & COM	2.2204035163829654
NEUROSCI	4.01965121308417
PHILOSOPHY	2.457567142188965
PHYSICS	4.922724018070342
POLITICAL SCI	4.413311701862796
PSYCHOLOGY	4.301767294156923
SOCIOLOLOGY	4.687190659566195
SPANISH LIT	3.3680437252572233
STATISTICS	3.564909792250973
