field	covariate
ANTHROPOLOGY	2.592766038826613
ARCHAEOLOGY	4.5782156661271145
ART HISTORY	2.167435333426337
ASTRONOMY	2.9037469225431023
BIOCHEMISTRY	4.194506933369237
CHEMISTRY	4.060506442350371
CLASSICS	3.9608329044700463
COMMUNIC	2.217006991274605
COMP LIT	3.2467183577715235
COMP SCI	2.7128397506166593
EARTH SCI	4.487532347186813
ECONOMICS	3.8748217606699686
EDUCATION	2.547495671131488
ENGINEERING	2.898899361598958
ENGLISH LIT	4.177077759533172
EVOLUTION BIO	4.833970227272808
HISTORY	3.5818091291537435
LINGUISTICS	2.8365511817137348
MATH	4.4571118642546335
MID EAST STUD	2.024010415561199
MOLEC BIO	4.042738120959887
MUS TH & COM	2.7013968506448616
NEUROSCI	4.92852743466211
PHILOSOPHY	4.281565036275083
PHYSICS	4.484887543736882
POLITICAL SCI	3.6154548755263973
PSYCHOLOGY	2.8787584266418746
SOCIOLOLOGY	3.649109613340413
SPANISH LIT	4.543519584299459
STATISTICS	3.9486821134268126
