field	covariate
ANTHROPOLOGY	2.7552021065621544
ARCHAEOLOGY	2.3454114052440693
ART HISTORY	4.642378607918805
ASTRONOMY	2.8608209321001086
BIOCHEMISTRY	4.969801428358025
CHEMISTRY	3.911019866838391
CLASSICS	3.436251260064411
COMMUNIC	4.534229029705889
COMP LIT	4.347877266924442
COMP SCI	3.4587538064147347
EARTH SCI	4.707776380267038
ECONOMICS	3.957991113342584
EDUCATION	3.031896565038461
ENGINEERING	4.537223403206397
ENGLISH LIT	2.1581305742882235
EVOLUTION BIO	4.595538933080022
HISTORY	4.8562266690227585
LINGUISTICS	4.913720232610844
MATH	3.5053854360742744
MID EAST STUD	4.844315574035615
MOLEC BIO	3.700436652433583
MUS TH & COM	4.498324180243011
NEUROSCI	2.0747020769460867
PHILOSOPHY	4.046857778043217
PHYSICS	3.282235178398323
POLITICAL SCI	3.4278923145562734
PSYCHOLOGY	4.254400669059459
SOCIOLOLOGY	4.826547908189613
SPANISH LIT	4.586772074502031
STATISTICS	3.026054891851264
