from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	1	10
ANTHROPOLOGY	ARCHAEOLOGY	4	108
ANTHROPOLOGY	ART HISTORY	34	120
ANTHROPOLOGY	ASTRONOMY	18	56
ANTHROPOLOGY	BIOCHEMISTRY	6	7
ANTHROPOLOGY	CHEMISTRY	2	11
ANTHROPOLOGY	CLASSICS	176	201
ANTHROPOLOGY	COMMUNIC	12	167
ANTHROPOLOGY	COMP LIT	2	3
ANTHROPOLOGY	COMP SCI	147	483
ANTHROPOLOGY	EARTH SCI	23	175
ANTHROPOLOGY	ECONOMICS	56	64
ANTHROPOLOGY	EDUCATION	9	37
ANTHROPOLOGY	ENGINEERING	21	48
ANTHROPOLOGY	ENGLISH LIT	8	61
ANTHROPOLOGY	EVOLUTION BIO	0	1
ANTHROPOLOGY	HISTORY	0	6
ANTHROPOLOGY	LINGUISTICS	2	76
ANTHROPOLOGY	MATH	13	8
ANTHROPOLOGY	MID EAST STUD	1	7
ANTHROPOLOGY	MOLEC BIO	124	68
ANTHROPOLOGY	MUS TH & COM	73	113
ANTHROPOLOGY	NEUROSCI	4	5
ANTHROPOLOGY	PHILOSOPHY	159	65
ANTHROPOLOGY	PHYSICS	71	191
ANTHROPOLOGY	POLITICAL SCI	57	272
ANTHROPOLOGY	PSYCHOLOGY	45	352
ANTHROPOLOGY	SOCIOLOLOGY	5	29
ANTHROPOLOGY	SPANISH LIT	9	45
ANTHROPOLOGY	STATISTICS	17	48
ARCHAEOLOGY	ANTHROPOLOGY	2	11
ARCHAEOLOGY	ARCHAEOLOGY	136	132
ARCHAEOLOGY	ART HISTORY	13	13
ARCHAEOLOGY	ASTRONOMY	25	53
ARCHAEOLOGY	BIOCHEMISTRY	22	2
ARCHAEOLOGY	CHEMISTRY	6	2
ARCHAEOLOGY	CLASSICS	42	56
ARCHAEOLOGY	COMMUNIC	242	141
ARCHAEOLOGY	COMP LIT	31	29
ARCHAEOLOGY	COMP SCI	163	131
ARCHAEOLOGY	EARTH SCI	346	280
ARCHAEOLOGY	ECONOMICS	21	11
ARCHAEOLOGY	EDUCATION	71	56
ARCHAEOLOGY	ENGINEERING	118	61
ARCHAEOLOGY	ENGLISH LIT	331	160
ARCHAEOLOGY	EVOLUTION BIO	22	45
ARCHAEOLOGY	HISTORY	200	200
ARCHAEOLOGY	LINGUISTICS	2	3
ARCHAEOLOGY	MATH	263	133
ARCHAEOLOGY	MID EAST STUD	37	358
ARCHAEOLOGY	MOLEC BIO	26	13
ARCHAEOLOGY	MUS TH & COM	35	24
ARCHAEOLOGY	NEUROSCI	2	12
ARCHAEOLOGY	PHILOSOPHY	8	14
ARCHAEOLOGY	PHYSICS	46	86
ARCHAEOLOGY	POLITICAL SCI	5	10
ARCHAEOLOGY	PSYCHOLOGY	106	67
