from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	2
ANTHROPOLOGY	ARCHAEOLOGY	19	106
ANTHROPOLOGY	ART HISTORY	52	45
ANTHROPOLOGY	ASTRONOMY	4	62
ANTHROPOLOGY	BIOCHEMISTRY	14	153
ANTHROPOLOGY	CHEMISTRY	8	64
ANTHROPOLOGY	CLASSICS	20	181
ANTHROPOLOGY	COMMUNIC	17	188
ANTHROPOLOGY	COMP LIT	3	19
ANTHROPOLOGY	COMP SCI	24	900
ANTHROPOLOGY	EARTH SCI	10	12
ANTHROPOLOGY	ECONOMICS	28	77
ANTHROPOLOGY	EDUCATION	14	95
ANTHROPOLOGY	ENGINEERING	17	26
ANTHROPOLOGY	ENGLISH LIT	1	9
ANTHROPOLOGY	EVOLUTION BIO	13	160
ANTHROPOLOGY	HISTORY	0	1
ANTHROPOLOGY	LINGUISTICS	4	208
ANTHROPOLOGY	MATH	8	13
ANTHROPOLOGY	MID EAST STUD	2	36
ANTHROPOLOGY	MOLEC BIO	27	357
ANTHROPOLOGY	MUS TH & COM	0	1
ANTHROPOLOGY	NEUROSCI	7	32
ANTHROPOLOGY	PHILOSOPHY	32	342
ANTHROPOLOGY	PHYSICS	28	56
ANTHROPOLOGY	POLITICAL SCI	5	16
ANTHROPOLOGY	PSYCHOLOGY	37	299
ANTHROPOLOGY	SOCIOLOLOGY	6	92
ANTHROPOLOGY	SPANISH LIT	9	52
ANTHROPOLOGY	STATISTICS	15	219
ARCHAEOLOGY	ANTHROPOLOGY	227	51
ARCHAEOLOGY	ARCHAEOLOGY	201	202
ARCHAEOLOGY	ART HISTORY	22	159
ARCHAEOLOGY	ASTRONOMY	5	31
ARCHAEOLOGY	BIOCHEMISTRY	4	2
ARCHAEOLOGY	CHEMISTRY	4	8
ARCHAEOLOGY	CLASSICS	20	36
ARCHAEOLOGY	COMMUNIC	62	25
ARCHAEOLOGY	COMP LIT	26	287
ARCHAEOLOGY	COMP SCI	11	51
ARCHAEOLOGY	EARTH SCI	75	114
ARCHAEOLOGY	ECONOMICS	7	1
ARCHAEOLOGY	EDUCATION	171	175
ARCHAEOLOGY	ENGINEERING	22	36
ARCHAEOLOGY	ENGLISH LIT	0	1
ARCHAEOLOGY	EVOLUTION BIO	40	99
ARCHAEOLOGY	HISTORY	25	57
ARCHAEOLOGY	LINGUISTICS	42	446
ARCHAEOLOGY	MATH	26	14
ARCHAEOLOGY	MID EAST STUD	78	134
ARCHAEOLOGY	MOLEC BIO	311	112
ARCHAEOLOGY	MUS TH & COM	122	51
ARCHAEOLOGY	NEUROSCI	56	77
ARCHAEOLOGY	PHILOSOPHY	5	27
ARCHAEOLOGY	PHYSICS	2	4
ARCHAEOLOGY	POLITICAL SCI	16	37
ARCHAEOLOGY	PSYCHOLOGY	21	40
ARCHAEOLOGY	SOCIOLOLOGY	16	2
ARCHAEOLOGY	SPANISH LIT	84	196
ARCHAEOLOGY	STATISTICS	19	27
ART HISTORY	ANTHROPOLOGY	15	3
ART HISTORY	ARCHAEOLOGY	0	54
ART HISTORY	ART HISTORY	7	5
ART HISTORY	ASTRONOMY	37	40
ART HISTORY	BIOCHEMISTRY	3	9
ART HISTORY	CHEMISTRY	46	79
ART HISTORY	CLASSICS	13	20
ART HISTORY	COMMUNIC	18	11
ART HISTORY	COMP LIT	96	125
ART HISTORY	COMP SCI	8	44
ART HISTORY	EARTH SCI	54	355
ART HISTORY	ECONOMICS	0	1
ART HISTORY	EDUCATION	19	70
ART HISTORY	ENGINEERING	3	0
ART HISTORY	ENGLISH LIT	1	10
ART HISTORY	EVOLUTION BIO	24	69
ART HISTORY	HISTORY	57	70
ART HISTORY	LINGUISTICS	132	226
ART HISTORY	MATH	49	162
ART HISTORY	MID EAST STUD	22	21
ART HISTORY	MOLEC BIO	9	40
ART HISTORY	MUS TH & COM	112	78
ART HISTORY	NEUROSCI	28	91
ART HISTORY	PHILOSOPHY	12	65
ART HISTORY	PHYSICS	0	2
ART HISTORY	POLITICAL SCI	35	99
ART HISTORY	PSYCHOLOGY	33	177
ART HISTORY	SOCIOLOLOGY	161	133
ART HISTORY	SPANISH LIT	453	271
ART HISTORY	STATISTICS	20	20
ASTRONOMY	ANTHROPOLOGY	93	54
ASTRONOMY	ARCHAEOLOGY	159	48
ASTRONOMY	ART HISTORY	3	0
ASTRONOMY	ASTRONOMY	14	33
ASTRONOMY	BIOCHEMISTRY	367	343
ASTRONOMY	CHEMISTRY	154	130
ASTRONOMY	CLASSICS	1	7
ASTRONOMY	COMMUNIC	163	33
ASTRONOMY	COMP LIT	26	41
ASTRONOMY	COMP SCI	29	15
ASTRONOMY	EARTH SCI	70	10
ASTRONOMY	ECONOMICS	191	43
ASTRONOMY	EDUCATION	88	79
ASTRONOMY	ENGINEERING	11	1
ASTRONOMY	ENGLISH LIT	3	9
ASTRONOMY	EVOLUTION BIO	28	85
ASTRONOMY	HISTORY	30	59
ASTRONOMY	LINGUISTICS	58	73
ASTRONOMY	MATH	17	6
ASTRONOMY	MID EAST STUD	68	59
ASTRONOMY	MOLEC BIO	165	35
ASTRONOMY	MUS TH & COM	110	82
ASTRONOMY	NEUROSCI	289	51
ASTRONOMY	PHILOSOPHY	156	151
ASTRONOMY	PHYSICS	52	31
ASTRONOMY	POLITICAL SCI	131	53
ASTRONOMY	PSYCHOLOGY	28	71
ASTRONOMY	SOCIOLOLOGY	1	2
ASTRONOMY	SPANISH LIT	3	6
ASTRONOMY	STATISTICS	384	246
BIOCHEMISTRY	ANTHROPOLOGY	93	20
BIOCHEMISTRY	ARCHAEOLOGY	7	6
BIOCHEMISTRY	ART HISTORY	53	222
BIOCHEMISTRY	ASTRONOMY	56	97
BIOCHEMISTRY	BIOCHEMISTRY	208	219
BIOCHEMISTRY	CHEMISTRY	16	38
BIOCHEMISTRY	CLASSICS	15	15
BIOCHEMISTRY	COMMUNIC	4	1
BIOCHEMISTRY	COMP LIT	28	41
BIOCHEMISTRY	COMP SCI	26	226
BIOCHEMISTRY	EARTH SCI	132	184
BIOCHEMISTRY	ECONOMICS	27	18
BIOCHEMISTRY	EDUCATION	21	116
BIOCHEMISTRY	ENGINEERING	5	12
BIOCHEMISTRY	ENGLISH LIT	30	69
BIOCHEMISTRY	EVOLUTION BIO	2	4
BIOCHEMISTRY	HISTORY	18	63
BIOCHEMISTRY	LINGUISTICS	11	66
BIOCHEMISTRY	MATH	185	53
BIOCHEMISTRY	MID EAST STUD	11	6
BIOCHEMISTRY	MOLEC BIO	118	34
BIOCHEMISTRY	MUS TH & COM	216	99
BIOCHEMISTRY	NEUROSCI	125	35
BIOCHEMISTRY	PHILOSOPHY	9	8
BIOCHEMISTRY	PHYSICS	0	4
BIOCHEMISTRY	POLITICAL SCI	2	0
BIOCHEMISTRY	PSYCHOLOGY	42	94
BIOCHEMISTRY	SOCIOLOLOGY	172	216
BIOCHEMISTRY	SPANISH LIT	2	3
BIOCHEMISTRY	STATISTICS	63	135
CHEMISTRY	ANTHROPOLOGY	58	2
CHEMISTRY	ARCHAEOLOGY	69	8
CHEMISTRY	ART HISTORY	6	5
CHEMISTRY	ASTRONOMY	98	49
CHEMISTRY	BIOCHEMISTRY	176	137
CHEMISTRY	CHEMISTRY	361	76
CHEMISTRY	CLASSICS	146	77
CHEMISTRY	COMMUNIC	108	73
CHEMISTRY	COMP LIT	32	58
CHEMISTRY	COMP SCI	47	23
CHEMISTRY	EARTH SCI	15	131
CHEMISTRY	ECONOMICS	82	56
CHEMISTRY	EDUCATION	331	51
CHEMISTRY	ENGINEERING	15	7
CHEMISTRY	ENGLISH LIT	38	24
CHEMISTRY	EVOLUTION BIO	275	99
CHEMISTRY	HISTORY	290	51
CHEMISTRY	LINGUISTICS	2	0
CHEMISTRY	MATH	79	13
CHEMISTRY	MID EAST STUD	167	44
CHEMISTRY	MOLEC BIO	110	17
CHEMISTRY	MUS TH & COM	26	0
CHEMISTRY	NEUROSCI	3	25
CHEMISTRY	PHILOSOPHY	223	134
CHEMISTRY	PHYSICS	227	145
CHEMISTRY	POLITICAL SCI	9	33
CHEMISTRY	PSYCHOLOGY	37	55
CHEMISTRY	SOCIOLOLOGY	332	128
CHEMISTRY	SPANISH LIT	4	5
CHEMISTRY	STATISTICS	120	54
CLASSICS	ANTHROPOLOGY	7	47
CLASSICS	ARCHAEOLOGY	85	74
CLASSICS	ART HISTORY	8	206
CLASSICS	ASTRONOMY	30	309
CLASSICS	BIOCHEMISTRY	48	393
CLASSICS	CHEMISTRY	71	83
CLASSICS	CLASSICS	6	71
CLASSICS	COMMUNIC	5	2
CLASSICS	COMP LIT	11	89
CLASSICS	COMP SCI	20	64
CLASSICS	EARTH SCI	22	167
CLASSICS	ECONOMICS	2	13
CLASSICS	EDUCATION	1	5
CLASSICS	ENGINEERING	9	10
CLASSICS	ENGLISH LIT	1	6
CLASSICS	EVOLUTION BIO	146	266
CLASSICS	HISTORY	21	68
CLASSICS	LINGUISTICS	327	447
CLASSICS	MATH	6	3
CLASSICS	MID EAST STUD	39	21
CLASSICS	MOLEC BIO	0	1
CLASSICS	MUS TH & COM	35	47
CLASSICS	NEUROSCI	191	111
CLASSICS	PHILOSOPHY	10	18
CLASSICS	PHYSICS	75	70
CLASSICS	POLITICAL SCI	50	126
CLASSICS	PSYCHOLOGY	0	8
CLASSICS	SOCIOLOLOGY	53	152
CLASSICS	SPANISH LIT	59	185
CLASSICS	STATISTICS	12	76
COMMUNIC	ANTHROPOLOGY	3	1
COMMUNIC	ARCHAEOLOGY	33	50
COMMUNIC	ART HISTORY	73	22
COMMUNIC	ASTRONOMY	49	6
COMMUNIC	BIOCHEMISTRY	95	30
COMMUNIC	CHEMISTRY	8	2
COMMUNIC	CLASSICS	24	8
COMMUNIC	COMMUNIC	16	1
COMMUNIC	COMP LIT	18	0
COMMUNIC	COMP SCI	72	10
COMMUNIC	EARTH SCI	0	0
COMMUNIC	ECONOMICS	157	48
COMMUNIC	EDUCATION	181	4
COMMUNIC	ENGINEERING	28	6
COMMUNIC	ENGLISH LIT	30	9
COMMUNIC	EVOLUTION BIO	10	4
COMMUNIC	HISTORY	24	27
COMMUNIC	LINGUISTICS	68	1
COMMUNIC	MATH	5	2
COMMUNIC	MID EAST STUD	209	27
COMMUNIC	MOLEC BIO	210	91
COMMUNIC	MUS TH & COM	118	8
COMMUNIC	NEUROSCI	37	6
COMMUNIC	PHILOSOPHY	34	3
COMMUNIC	PHYSICS	256	18
COMMUNIC	POLITICAL SCI	54	38
COMMUNIC	PSYCHOLOGY	9	13
COMMUNIC	SOCIOLOLOGY	39	11
COMMUNIC	SPANISH LIT	12	24
COMMUNIC	STATISTICS	25	15
COMP LIT	ANTHROPOLOGY	46	12
COMP LIT	ARCHAEOLOGY	160	25
COMP LIT	ART HISTORY	1	0
COMP LIT	ASTRONOMY	177	11
COMP LIT	BIOCHEMISTRY	15	23
