field	covariate
ANTHROPOLOGY	2.6426926297770224
ARCHAEOLOGY	4.511648346644117
ART HISTORY	2.8872328561436587
ASTRONOMY	3.9663407504276376
BIOCHEMISTRY	3.7495121197996966
CHEMISTRY	3.9018407093282415
CLASSICS	2.5499640408125086
COMMUNIC	4.791113903437964
COMP LIT	3.2552483566529973
COMP SCI	3.249714996866586
EARTH SCI	4.3422773619267705
ECONOMICS	4.429138577945102
EDUCATION	2.723698536024174
ENGINEERING	3.4949531878050886
ENGLISH LIT	3.166140748765525
EVOLUTION BIO	4.017705727729021
HISTORY	4.7700301865424395
LINGUISTICS	3.998522117643568
MATH	4.866203629226733
MID EAST STUD	2.5479897177276856
MOLEC BIO	4.042548640618019
MUS TH & COM	3.559477352839463
NEUROSCI	3.748843025131478
PHILOSOPHY	3.311896501460996
PHYSICS	2.148852042547855
POLITICAL SCI	4.88668645998042
PSYCHOLOGY	4.6151631183750235
SOCIOLOLOGY	2.566682642004487
SPANISH LIT	4.663517603019038
STATISTICS	2.430781995086309
