from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	150	30
ANTHROPOLOGY	ARCHAEOLOGY	2	329
ANTHROPOLOGY	ART HISTORY	13	294
ANTHROPOLOGY	ASTRONOMY	1	8
ANTHROPOLOGY	BIOCHEMISTRY	18	275
ANTHROPOLOGY	CHEMISTRY	12	654
ANTHROPOLOGY	CLASSICS	20	59
ANTHROPOLOGY	COMMUNIC	4	116
ANTHROPOLOGY	COMP LIT	3	72
ANTHROPOLOGY	COMP SCI	12	252
ANTHROPOLOGY	EARTH SCI	86	783
ANTHROPOLOGY	ECONOMICS	1	358
ANTHROPOLOGY	EDUCATION	1	29
ANTHROPOLOGY	ENGINEERING	0	38
ANTHROPOLOGY	ENGLISH LIT	2	146
ANTHROPOLOGY	EVOLUTION BIO	4	86
ANTHROPOLOGY	HISTORY	5	172
ANTHROPOLOGY	LINGUISTICS	27	263
ANTHROPOLOGY	MATH	3	101
ANTHROPOLOGY	MID EAST STUD	6	421
ANTHROPOLOGY	MOLEC BIO	3	193
ANTHROPOLOGY	MUS TH & COM	5	99
ANTHROPOLOGY	NEUROSCI	1	12
ANTHROPOLOGY	PHILOSOPHY	1	161
ANTHROPOLOGY	PHYSICS	5	44
ANTHROPOLOGY	POLITICAL SCI	3	90
ANTHROPOLOGY	PSYCHOLOGY	11	291
ANTHROPOLOGY	SOCIOLOLOGY	48	84
ANTHROPOLOGY	SPANISH LIT	17	97
ANTHROPOLOGY	STATISTICS	6	221
ARCHAEOLOGY	ANTHROPOLOGY	35	1
ARCHAEOLOGY	ARCHAEOLOGY	1	1
ARCHAEOLOGY	ART HISTORY	500	388
ARCHAEOLOGY	ASTRONOMY	18	4
ARCHAEOLOGY	BIOCHEMISTRY	158	187
ARCHAEOLOGY	CHEMISTRY	4	72
ARCHAEOLOGY	CLASSICS	301	77
ARCHAEOLOGY	COMMUNIC	0	0
ARCHAEOLOGY	COMP LIT	78	145
ARCHAEOLOGY	COMP SCI	220	177
ARCHAEOLOGY	EARTH SCI	312	110
ARCHAEOLOGY	ECONOMICS	37	26
ARCHAEOLOGY	EDUCATION	3	25
ARCHAEOLOGY	ENGINEERING	137	48
ARCHAEOLOGY	ENGLISH LIT	3	7
ARCHAEOLOGY	EVOLUTION BIO	22	1
ARCHAEOLOGY	HISTORY	1605	133
ARCHAEOLOGY	LINGUISTICS	210	61
ARCHAEOLOGY	MATH	7	0
ARCHAEOLOGY	MID EAST STUD	45	0
ARCHAEOLOGY	MOLEC BIO	396	118
ARCHAEOLOGY	MUS TH & COM	225	69
ARCHAEOLOGY	NEUROSCI	623	238
ARCHAEOLOGY	PHILOSOPHY	19	7
ARCHAEOLOGY	PHYSICS	146	30
ARCHAEOLOGY	POLITICAL SCI	163	132
ARCHAEOLOGY	PSYCHOLOGY	334	47
ARCHAEOLOGY	SOCIOLOLOGY	469	330
ARCHAEOLOGY	SPANISH LIT	2	0
ARCHAEOLOGY	STATISTICS	540	490
ART HISTORY	ANTHROPOLOGY	59	103
ART HISTORY	ARCHAEOLOGY	8	68
ART HISTORY	ART HISTORY	28	210
ART HISTORY	ASTRONOMY	46	130
ART HISTORY	BIOCHEMISTRY	14	341
ART HISTORY	CHEMISTRY	1	124
ART HISTORY	CLASSICS	63	385
ART HISTORY	COMMUNIC	3	600
ART HISTORY	COMP LIT	1	57
ART HISTORY	COMP SCI	102	1179
ART HISTORY	EARTH SCI	12	159
ART HISTORY	ECONOMICS	4	759
ART HISTORY	EDUCATION	14	654
ART HISTORY	ENGINEERING	42	237
ART HISTORY	ENGLISH LIT	0	85
ART HISTORY	EVOLUTION BIO	6	140
ART HISTORY	HISTORY	2	5
ART HISTORY	LINGUISTICS	28	740
ART HISTORY	MATH	11	98
ART HISTORY	MID EAST STUD	0	8
ART HISTORY	MOLEC BIO	5	306
ART HISTORY	MUS TH & COM	31	416
ART HISTORY	NEUROSCI	0	23
ART HISTORY	PHILOSOPHY	2	52
ART HISTORY	PHYSICS	278	108
ART HISTORY	POLITICAL SCI	75	175
ART HISTORY	PSYCHOLOGY	20	250
ART HISTORY	SOCIOLOLOGY	25	362
ART HISTORY	SPANISH LIT	4	152
ART HISTORY	STATISTICS	13	80
ASTRONOMY	ANTHROPOLOGY	119	150
ASTRONOMY	ARCHAEOLOGY	6	62
ASTRONOMY	ART HISTORY	226	27
ASTRONOMY	ASTRONOMY	109	398
ASTRONOMY	BIOCHEMISTRY	27	174
ASTRONOMY	CHEMISTRY	6	100
ASTRONOMY	CLASSICS	50	274
ASTRONOMY	COMMUNIC	39	237
ASTRONOMY	COMP LIT	28	122
ASTRONOMY	COMP SCI	724	449
ASTRONOMY	EARTH SCI	7	54
ASTRONOMY	ECONOMICS	4	135
ASTRONOMY	EDUCATION	31	225
ASTRONOMY	ENGINEERING	1	31
ASTRONOMY	ENGLISH LIT	96	360
ASTRONOMY	EVOLUTION BIO	49	130
ASTRONOMY	HISTORY	28	159
ASTRONOMY	LINGUISTICS	65	175
ASTRONOMY	MATH	106	89
ASTRONOMY	MID EAST STUD	6	21
ASTRONOMY	MOLEC BIO	23	314
ASTRONOMY	MUS TH & COM	40	196
ASTRONOMY	NEUROSCI	345	811
ASTRONOMY	PHILOSOPHY	8	56
ASTRONOMY	PHYSICS	3	8
ASTRONOMY	POLITICAL SCI	0	18
ASTRONOMY	PSYCHOLOGY	125	273
ASTRONOMY	SOCIOLOLOGY	174	45
ASTRONOMY	SPANISH LIT	13	115
ASTRONOMY	STATISTICS	1	13
BIOCHEMISTRY	ANTHROPOLOGY	43	0
BIOCHEMISTRY	ARCHAEOLOGY	225	287
BIOCHEMISTRY	ART HISTORY	75	137
BIOCHEMISTRY	ASTRONOMY	26	26
BIOCHEMISTRY	BIOCHEMISTRY	116	366
BIOCHEMISTRY	CHEMISTRY	7	81
BIOCHEMISTRY	CLASSICS	67	164
BIOCHEMISTRY	COMMUNIC	8	72
BIOCHEMISTRY	COMP LIT	45	23
BIOCHEMISTRY	COMP SCI	37	5
BIOCHEMISTRY	EARTH SCI	156	110
BIOCHEMISTRY	ECONOMICS	47	403
BIOCHEMISTRY	EDUCATION	9	13
BIOCHEMISTRY	ENGINEERING	206	274
BIOCHEMISTRY	ENGLISH LIT	2	38
BIOCHEMISTRY	EVOLUTION BIO	39	123
BIOCHEMISTRY	HISTORY	120	33
BIOCHEMISTRY	LINGUISTICS	10	47
BIOCHEMISTRY	MATH	2	0
BIOCHEMISTRY	MID EAST STUD	36	28
BIOCHEMISTRY	MOLEC BIO	19	35
BIOCHEMISTRY	MUS TH & COM	110	133
