from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	45	58
ANTHROPOLOGY	ARCHAEOLOGY	8	44
ANTHROPOLOGY	ART HISTORY	4	22
ANTHROPOLOGY	ASTRONOMY	4	89
ANTHROPOLOGY	BIOCHEMISTRY	59	166
ANTHROPOLOGY	CHEMISTRY	11	44
ANTHROPOLOGY	CLASSICS	6	17
ANTHROPOLOGY	COMMUNIC	30	896
ANTHROPOLOGY	COMP LIT	171	737
ANTHROPOLOGY	COMP SCI	45	56
ANTHROPOLOGY	EARTH SCI	44	50
ANTHROPOLOGY	ECONOMICS	14	264
ANTHROPOLOGY	EDUCATION	348	826
ANTHROPOLOGY	ENGINEERING	63	33
ANTHROPOLOGY	ENGLISH LIT	132	460
ANTHROPOLOGY	EVOLUTION BIO	3	11
ANTHROPOLOGY	HISTORY	10	29
ANTHROPOLOGY	LINGUISTICS	19	57
ANTHROPOLOGY	MATH	94	108
ANTHROPOLOGY	MID EAST STUD	33	278
ANTHROPOLOGY	MOLEC BIO	24	190
ANTHROPOLOGY	MUS TH & COM	3	12
ANTHROPOLOGY	NEUROSCI	1	3
ANTHROPOLOGY	PHILOSOPHY	46	246
ANTHROPOLOGY	PHYSICS	38	233
ANTHROPOLOGY	POLITICAL SCI	10	26
ANTHROPOLOGY	PSYCHOLOGY	27	164
ANTHROPOLOGY	SOCIOLOLOGY	15	116
ANTHROPOLOGY	SPANISH LIT	47	68
ANTHROPOLOGY	STATISTICS	25	285
ARCHAEOLOGY	ANTHROPOLOGY	4	40
ARCHAEOLOGY	ARCHAEOLOGY	17	61
ARCHAEOLOGY	ART HISTORY	34	27
ARCHAEOLOGY	ASTRONOMY	12	8
ARCHAEOLOGY	BIOCHEMISTRY	309	166
ARCHAEOLOGY	CHEMISTRY	103	108
ARCHAEOLOGY	CLASSICS	66	126
ARCHAEOLOGY	COMMUNIC	71	60
ARCHAEOLOGY	COMP LIT	36	74
ARCHAEOLOGY	COMP SCI	28	10
ARCHAEOLOGY	EARTH SCI	83	69
ARCHAEOLOGY	ECONOMICS	15	17
ARCHAEOLOGY	EDUCATION	89	23
ARCHAEOLOGY	ENGINEERING	319	98
ARCHAEOLOGY	ENGLISH LIT	345	71
ARCHAEOLOGY	EVOLUTION BIO	19	7
ARCHAEOLOGY	HISTORY	67	55
ARCHAEOLOGY	LINGUISTICS	14	7
ARCHAEOLOGY	MATH	19	7
ARCHAEOLOGY	MID EAST STUD	3	8
ARCHAEOLOGY	MOLEC BIO	20	17
ARCHAEOLOGY	MUS TH & COM	35	16
ARCHAEOLOGY	NEUROSCI	3	1
ARCHAEOLOGY	PHILOSOPHY	82	92
ARCHAEOLOGY	PHYSICS	1	4
ARCHAEOLOGY	POLITICAL SCI	13	2
ARCHAEOLOGY	PSYCHOLOGY	68	11
ARCHAEOLOGY	SOCIOLOLOGY	392	86
ARCHAEOLOGY	SPANISH LIT	12	4
ARCHAEOLOGY	STATISTICS	7	7
ART HISTORY	ANTHROPOLOGY	26	228
ART HISTORY	ARCHAEOLOGY	19	268
ART HISTORY	ART HISTORY	3	86
ART HISTORY	ASTRONOMY	29	118
ART HISTORY	BIOCHEMISTRY	0	8
ART HISTORY	CHEMISTRY	7	9
ART HISTORY	CLASSICS	8	35
ART HISTORY	COMMUNIC	49	470
ART HISTORY	COMP LIT	36	250
ART HISTORY	COMP SCI	12	15
ART HISTORY	EARTH SCI	16	141
ART HISTORY	ECONOMICS	2	20
ART HISTORY	EDUCATION	5	50
ART HISTORY	ENGINEERING	9	6
ART HISTORY	ENGLISH LIT	1	7
ART HISTORY	EVOLUTION BIO	0	2
ART HISTORY	HISTORY	117	86
ART HISTORY	LINGUISTICS	9	32
ART HISTORY	MATH	24	186
ART HISTORY	MID EAST STUD	11	29
ART HISTORY	MOLEC BIO	3	47
ART HISTORY	MUS TH & COM	56	70
ART HISTORY	NEUROSCI	19	52
ART HISTORY	PHILOSOPHY	15	200
ART HISTORY	PHYSICS	0	5
ART HISTORY	POLITICAL SCI	14	34
ART HISTORY	PSYCHOLOGY	4	1
ART HISTORY	SOCIOLOLOGY	6	80
ART HISTORY	SPANISH LIT	11	82
ART HISTORY	STATISTICS	137	97
ASTRONOMY	ANTHROPOLOGY	0	5
ASTRONOMY	ARCHAEOLOGY	7	126
ASTRONOMY	ART HISTORY	347	499
ASTRONOMY	ASTRONOMY	21	22
ASTRONOMY	BIOCHEMISTRY	5	235
ASTRONOMY	CHEMISTRY	2	3
ASTRONOMY	CLASSICS	59	24
ASTRONOMY	COMMUNIC	28	357
ASTRONOMY	COMP LIT	10	19
ASTRONOMY	COMP SCI	4	76
ASTRONOMY	EARTH SCI	191	739
ASTRONOMY	ECONOMICS	40	121
ASTRONOMY	EDUCATION	46	237
ASTRONOMY	ENGINEERING	0	5
ASTRONOMY	ENGLISH LIT	120	13
ASTRONOMY	EVOLUTION BIO	5	24
ASTRONOMY	HISTORY	20	102
ASTRONOMY	LINGUISTICS	9	73
ASTRONOMY	MATH	301	95
ASTRONOMY	MID EAST STUD	40	219
ASTRONOMY	MOLEC BIO	15	41
ASTRONOMY	MUS TH & COM	0	42
ASTRONOMY	NEUROSCI	12	68
ASTRONOMY	PHILOSOPHY	168	408
ASTRONOMY	PHYSICS	8	82
ASTRONOMY	POLITICAL SCI	1	0
ASTRONOMY	PSYCHOLOGY	2	4
ASTRONOMY	SOCIOLOLOGY	92	477
ASTRONOMY	SPANISH LIT	6	23
ASTRONOMY	STATISTICS	23	80
BIOCHEMISTRY	ANTHROPOLOGY	32	50
BIOCHEMISTRY	ARCHAEOLOGY	82	406
BIOCHEMISTRY	ART HISTORY	9	6
BIOCHEMISTRY	ASTRONOMY	19	14
BIOCHEMISTRY	BIOCHEMISTRY	1	0
BIOCHEMISTRY	CHEMISTRY	240	241
BIOCHEMISTRY	CLASSICS	36	329
BIOCHEMISTRY	COMMUNIC	15	20
BIOCHEMISTRY	COMP LIT	213	255
BIOCHEMISTRY	COMP SCI	6	26
BIOCHEMISTRY	EARTH SCI	72	250
BIOCHEMISTRY	ECONOMICS	74	132
BIOCHEMISTRY	EDUCATION	4	19
BIOCHEMISTRY	ENGINEERING	49	41
BIOCHEMISTRY	ENGLISH LIT	142	164
BIOCHEMISTRY	EVOLUTION BIO	0	11
BIOCHEMISTRY	HISTORY	58	154
BIOCHEMISTRY	LINGUISTICS	17	20
BIOCHEMISTRY	MATH	59	41
BIOCHEMISTRY	MID EAST STUD	0	2
BIOCHEMISTRY	MOLEC BIO	19	48
BIOCHEMISTRY	MUS TH & COM	273	299
BIOCHEMISTRY	NEUROSCI	11	88
BIOCHEMISTRY	PHILOSOPHY	117	223
BIOCHEMISTRY	PHYSICS	49	30
BIOCHEMISTRY	POLITICAL SCI	28	15
BIOCHEMISTRY	PSYCHOLOGY	24	126
BIOCHEMISTRY	SOCIOLOLOGY	26	62
BIOCHEMISTRY	SPANISH LIT	570	117
BIOCHEMISTRY	STATISTICS	11	49
CHEMISTRY	ANTHROPOLOGY	24	13
CHEMISTRY	ARCHAEOLOGY	61	24
CHEMISTRY	ART HISTORY	19	30
CHEMISTRY	ASTRONOMY	1	0
CHEMISTRY	BIOCHEMISTRY	27	14
CHEMISTRY	CHEMISTRY	373	35
CHEMISTRY	CLASSICS	44	7
CHEMISTRY	COMMUNIC	297	150
CHEMISTRY	COMP LIT	5	1
CHEMISTRY	COMP SCI	6	26
CHEMISTRY	EARTH SCI	23	75
CHEMISTRY	ECONOMICS	12	9
CHEMISTRY	EDUCATION	97	39
CHEMISTRY	ENGINEERING	43	37
CHEMISTRY	ENGLISH LIT	2	2
CHEMISTRY	EVOLUTION BIO	75	25
CHEMISTRY	HISTORY	19	0
CHEMISTRY	LINGUISTICS	212	86
CHEMISTRY	MATH	113	157
CHEMISTRY	MID EAST STUD	371	384
CHEMISTRY	MOLEC BIO	842	298
CHEMISTRY	MUS TH & COM	102	30
CHEMISTRY	NEUROSCI	23	12
CHEMISTRY	PHILOSOPHY	8	11
CHEMISTRY	PHYSICS	82	205
CHEMISTRY	POLITICAL SCI	152	9
CHEMISTRY	PSYCHOLOGY	170	28
CHEMISTRY	SOCIOLOLOGY	33	9
CHEMISTRY	SPANISH LIT	89	38
CHEMISTRY	STATISTICS	7	14
CLASSICS	ANTHROPOLOGY	11	87
CLASSICS	ARCHAEOLOGY	140	702
CLASSICS	ART HISTORY	5	217
