field	covariate
ANTHROPOLOGY	2.6081555897692943
ARCHAEOLOGY	4.544398017989739
ART HISTORY	4.7460164217596
ASTRONOMY	3.675661781671137
BIOCHEMISTRY	4.500694128149516
CHEMISTRY	4.47386891862344
CLASSICS	4.96894241972732
COMMUNIC	3.5107991714361964
COMP LIT	4.278244070181992
COMP SCI	2.2275141676461456
EARTH SCI	4.40963223745119
ECONOMICS	4.685351956837516
EDUCATION	2.4069648516172433
ENGINEERING	4.648759015696209
ENGLISH LIT	4.060790175841972
EVOLUTION BIO	3.331433895044005
HISTORY	3.940187549288496
LINGUISTICS	4.611224221815374
MATH	2.1475067288159764
MID EAST STUD	3.134371451571385
MOLEC BIO	4.242630720114796
MUS TH & COM	2.4578614051630314
NEUROSCI	3.4331461104756595
PHILOSOPHY	2.7870829507366817
PHYSICS	3.74925500507068
POLITICAL SCI	3.165037822341148
PSYCHOLOGY	4.374859629697514
SOCIOLOLOGY	4.640794904047567
SPANISH LIT	4.635826260756206
STATISTICS	4.726961628545763
