from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	1
ANTHROPOLOGY	ARCHAEOLOGY	30	24
ANTHROPOLOGY	ART HISTORY	4	10
ANTHROPOLOGY	ASTRONOMY	34	9
ANTHROPOLOGY	BIOCHEMISTRY	75	10
ANTHROPOLOGY	CHEMISTRY	26	52
ANTHROPOLOGY	CLASSICS	3	15
ANTHROPOLOGY	COMMUNIC	107	528
ANTHROPOLOGY	COMP LIT	1	12
ANTHROPOLOGY	COMP SCI	155	123
ANTHROPOLOGY	EARTH SCI	239	111
ANTHROPOLOGY	ECONOMICS	2	4
ANTHROPOLOGY	EDUCATION	6	39
ANTHROPOLOGY	ENGINEERING	9	51
ANTHROPOLOGY	ENGLISH LIT	6	3
ANTHROPOLOGY	EVOLUTION BIO	601	69
ANTHROPOLOGY	HISTORY	0	0
ANTHROPOLOGY	LINGUISTICS	14	83
ANTHROPOLOGY	MATH	53	63
ANTHROPOLOGY	MID EAST STUD	8	6
ANTHROPOLOGY	MOLEC BIO	11	16
ANTHROPOLOGY	MUS TH & COM	8	40
ANTHROPOLOGY	NEUROSCI	288	185
ANTHROPOLOGY	PHILOSOPHY	0	48
ANTHROPOLOGY	PHYSICS	67	36
ANTHROPOLOGY	POLITICAL SCI	8	14
ANTHROPOLOGY	PSYCHOLOGY	0	2
ANTHROPOLOGY	SOCIOLOLOGY	310	125
ANTHROPOLOGY	SPANISH LIT	238	26
ANTHROPOLOGY	STATISTICS	53	95
ARCHAEOLOGY	ANTHROPOLOGY	129	139
ARCHAEOLOGY	ARCHAEOLOGY	309	34
ARCHAEOLOGY	ART HISTORY	11	86
ARCHAEOLOGY	ASTRONOMY	369	345
ARCHAEOLOGY	BIOCHEMISTRY	229	162
ARCHAEOLOGY	CHEMISTRY	37	102
ARCHAEOLOGY	CLASSICS	80	96
ARCHAEOLOGY	COMMUNIC	13	96
ARCHAEOLOGY	COMP LIT	3	61
ARCHAEOLOGY	COMP SCI	1130	268
ARCHAEOLOGY	EARTH SCI	162	345
ARCHAEOLOGY	ECONOMICS	82	212
ARCHAEOLOGY	EDUCATION	9	129
ARCHAEOLOGY	ENGINEERING	50	257
ARCHAEOLOGY	ENGLISH LIT	17	81
ARCHAEOLOGY	EVOLUTION BIO	82	40
ARCHAEOLOGY	HISTORY	112	232
ARCHAEOLOGY	LINGUISTICS	6	25
ARCHAEOLOGY	MATH	24	154
ARCHAEOLOGY	MID EAST STUD	196	1054
ARCHAEOLOGY	MOLEC BIO	6	23
ARCHAEOLOGY	MUS TH & COM	63	193
ARCHAEOLOGY	NEUROSCI	240	419
ARCHAEOLOGY	PHILOSOPHY	64	490
ARCHAEOLOGY	PHYSICS	86	286
ARCHAEOLOGY	POLITICAL SCI	1	175
ARCHAEOLOGY	PSYCHOLOGY	101	159
ARCHAEOLOGY	SOCIOLOLOGY	68	11
ARCHAEOLOGY	SPANISH LIT	38	164
ARCHAEOLOGY	STATISTICS	115	258
ART HISTORY	ANTHROPOLOGY	2	2
ART HISTORY	ARCHAEOLOGY	27	6
ART HISTORY	ART HISTORY	8	11
ART HISTORY	ASTRONOMY	9	1
ART HISTORY	BIOCHEMISTRY	188	17
ART HISTORY	CHEMISTRY	19	37
ART HISTORY	CLASSICS	53	56
ART HISTORY	COMMUNIC	44	252
ART HISTORY	COMP LIT	0	1
ART HISTORY	COMP SCI	148	16
ART HISTORY	EARTH SCI	52	40
ART HISTORY	ECONOMICS	0	0
ART HISTORY	EDUCATION	5	8
ART HISTORY	ENGINEERING	15	66
ART HISTORY	ENGLISH LIT	3	23
ART HISTORY	EVOLUTION BIO	457	72
ART HISTORY	HISTORY	1	14
ART HISTORY	LINGUISTICS	3	5
ART HISTORY	MATH	158	36
ART HISTORY	MID EAST STUD	601	225
ART HISTORY	MOLEC BIO	2	7
ART HISTORY	MUS TH & COM	1	0
ART HISTORY	NEUROSCI	489	132
ART HISTORY	PHILOSOPHY	7	6
ART HISTORY	PHYSICS	419	199
ART HISTORY	POLITICAL SCI	29	21
ART HISTORY	PSYCHOLOGY	66	42
ART HISTORY	SOCIOLOLOGY	40	4
ART HISTORY	SPANISH LIT	99	56
ART HISTORY	STATISTICS	18	7
ASTRONOMY	ANTHROPOLOGY	126	563
ASTRONOMY	ARCHAEOLOGY	22	334
ASTRONOMY	ART HISTORY	18	66
ASTRONOMY	ASTRONOMY	54	226
ASTRONOMY	BIOCHEMISTRY	81	110
ASTRONOMY	CHEMISTRY	25	280
ASTRONOMY	CLASSICS	28	166
ASTRONOMY	COMMUNIC	7	26
ASTRONOMY	COMP LIT	15	204
ASTRONOMY	COMP SCI	9	11
ASTRONOMY	EARTH SCI	101	73
ASTRONOMY	ECONOMICS	11	211
ASTRONOMY	EDUCATION	23	512
ASTRONOMY	ENGINEERING	0	64
ASTRONOMY	ENGLISH LIT	243	738
ASTRONOMY	EVOLUTION BIO	34	357
ASTRONOMY	HISTORY	44	132
ASTRONOMY	LINGUISTICS	20	472
ASTRONOMY	MATH	8	58
ASTRONOMY	MID EAST STUD	9	502
