field	covariate
ANTHROPOLOGY	3.289441075728925
ARCHAEOLOGY	3.7498910961399856
ART HISTORY	3.6754557186008308
ASTRONOMY	2.0052269926624358
BIOCHEMISTRY	2.0502312000491654
CHEMISTRY	4.319289983392869
CLASSICS	4.099635297287858
COMMUNIC	4.352944394278962
COMP LIT	3.2038462286666154
COMP SCI	2.052372025594982
EARTH SCI	4.342355214025222
ECONOMICS	2.9352797374063186
EDUCATION	3.0701718432418397
ENGINEERING	3.2505984376907064
ENGLISH LIT	4.95346089933572
EVOLUTION BIO	3.9268108285210017
HISTORY	4.415769159462545
LINGUISTICS	4.116889309651533
MATH	4.511537531648115
MID EAST STUD	3.7960105454959443
MOLEC BIO	4.64324153570894
MUS TH & COM	4.725580265677689
NEUROSCI	3.4274706945734117
PHILOSOPHY	4.656330045901264
PHYSICS	2.0694408561841513
POLITICAL SCI	2.7101303577043523
PSYCHOLOGY	2.2756018862473
SOCIOLOLOGY	2.1202517142603106
SPANISH LIT	2.379108698753587
STATISTICS	4.547833289000078
