field	covariate
ANTHROPOLOGY	3.6690862880897535
ARCHAEOLOGY	2.9314307713195555
ART HISTORY	3.5086307343155987
ASTRONOMY	4.941598856443341
BIOCHEMISTRY	3.7734331240788634
CHEMISTRY	4.105788558220867
CLASSICS	2.20793977307438
COMMUNIC	4.380121486165347
COMP LIT	3.487477335190115
COMP SCI	2.9875421973959195
EARTH SCI	3.237824604311399
ECONOMICS	4.0766690278585145
EDUCATION	2.8563840569546435
ENGINEERING	3.5148320394144226
ENGLISH LIT	4.48064893878479
EVOLUTION BIO	4.169684563933346
HISTORY	3.6956197457047795
LINGUISTICS	3.69379919633724
MATH	2.918715726543017
MID EAST STUD	2.632874272517446
MOLEC BIO	4.858743138449504
MUS TH & COM	3.1417192302315726
NEUROSCI	3.905394314925594
PHILOSOPHY	2.2195398675616005
PHYSICS	3.754175615474622
POLITICAL SCI	4.375391447469832
PSYCHOLOGY	2.475009979279548
SOCIOLOLOGY	3.816435037983841
SPANISH LIT	3.1183070097960583
STATISTICS	4.809858085577607
