field	covariate
ANTHROPOLOGY	2.476747427077762
ARCHAEOLOGY	4.996966995465967
ART HISTORY	3.6772009293825367
ASTRONOMY	3.6500657653393387
BIOCHEMISTRY	2.2511339118177887
CHEMISTRY	2.057081415878262
CLASSICS	4.447736363949669
COMMUNIC	2.0892865221328174
COMP LIT	4.2023444890677375
COMP SCI	3.035337357614382
EARTH SCI	4.474216044096993
ECONOMICS	2.089545236166987
EDUCATION	2.123168261435256
ENGINEERING	4.901214484360875
ENGLISH LIT	4.423499157907168
EVOLUTION BIO	2.7540959997110175
HISTORY	4.150890925189577
LINGUISTICS	4.41876974228795
MATH	4.216641060610321
MID EAST STUD	4.6438840653163
MOLEC BIO	2.9596411932841775
MUS TH & COM	2.335922488308055
NEUROSCI	4.864157719634849
PHILOSOPHY	4.534733218709599
PHYSICS	2.8764083076483637
POLITICAL SCI	4.352431236101699
PSYCHOLOGY	3.2451253461964003
SOCIOLOLOGY	2.7510231990123932
SPANISH LIT	3.5352422660184417
STATISTICS	3.912525477231807
