field	covariate
ANTHROPOLOGY	2.8761481469008854
ARCHAEOLOGY	4.437300345199818
ART HISTORY	3.653215610793023
ASTRONOMY	3.0789785046203355
BIOCHEMISTRY	3.1650453409594745
CHEMISTRY	2.5123598875381536
CLASSICS	3.0616105460472904
COMMUNIC	4.31471226623398
COMP LIT	4.745990196688938
COMP SCI	2.5984553012309592
EARTH SCI	2.6208459280232086
ECONOMICS	3.0610725579955
EDUCATION	4.84595773128619
ENGINEERING	2.6796385974762083
ENGLISH LIT	2.0045980611441054
EVOLUTION BIO	2.757082435765373
HISTORY	2.845946997690726
LINGUISTICS	2.638406808290771
MATH	4.232496804044308
MID EAST STUD	2.4706313591836992
MOLEC BIO	2.951384426812647
MUS TH & COM	2.992983361180502
NEUROSCI	4.710836920679584
PHILOSOPHY	2.0777553666636317
PHYSICS	4.567465939122753
POLITICAL SCI	3.4222121990073386
PSYCHOLOGY	3.4386528773155978
SOCIOLOLOGY	3.2587078345732166
SPANISH LIT	3.5747660544008806
STATISTICS	3.742038328969067
