field	covariate
ANTHROPOLOGY	2.0810127457500474
ARCHAEOLOGY	2.425226856683854
ART HISTORY	3.2570048207969746
ASTRONOMY	2.9921986083275627
BIOCHEMISTRY	2.1870488592042303
CHEMISTRY	3.835967094219897
CLASSICS	2.5500834279146645
COMMUNIC	4.533286983895126
COMP LIT	2.8976378096100603
COMP SCI	3.176944575194685
EARTH SCI	3.7707068976325733
ECONOMICS	4.265030881509864
EDUCATION	3.267908335213396
ENGINEERING	3.851225829056887
ENGLISH LIT	4.811994698578317
EVOLUTION BIO	2.5959400398788306
HISTORY	3.369787442790391
LINGUISTICS	4.831977793011623
MATH	4.773458530492657
MID EAST STUD	2.030097104341064
MOLEC BIO	4.900704411326976
MUS TH & COM	3.2136546972172564
NEUROSCI	2.1727571663694776
PHILOSOPHY	2.691960744677112
PHYSICS	3.7137878913781126
POLITICAL SCI	2.4902804784552837
PSYCHOLOGY	2.732658638463998
SOCIOLOLOGY	3.932049367924827
SPANISH LIT	3.5481732501698953
STATISTICS	4.762565527724846
