from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	4	7
ANTHROPOLOGY	ARCHAEOLOGY	447	273
ANTHROPOLOGY	ART HISTORY	77	39
ANTHROPOLOGY	ASTRONOMY	17	56
ANTHROPOLOGY	BIOCHEMISTRY	1	8
ANTHROPOLOGY	CHEMISTRY	1	128
ANTHROPOLOGY	CLASSICS	16	28
ANTHROPOLOGY	COMMUNIC	23	46
ANTHROPOLOGY	COMP LIT	1	10
ANTHROPOLOGY	COMP SCI	4	49
ANTHROPOLOGY	EARTH SCI	70	840
ANTHROPOLOGY	ECONOMICS	53	148
ANTHROPOLOGY	EDUCATION	0	5
ANTHROPOLOGY	ENGINEERING	4	15
ANTHROPOLOGY	ENGLISH LIT	7	406
ANTHROPOLOGY	EVOLUTION BIO	46	129
ANTHROPOLOGY	HISTORY	9	35
ANTHROPOLOGY	LINGUISTICS	14	52
ANTHROPOLOGY	MATH	10	30
ANTHROPOLOGY	MID EAST STUD	22	245
ANTHROPOLOGY	MOLEC BIO	0	4
ANTHROPOLOGY	MUS TH & COM	4	40
ANTHROPOLOGY	NEUROSCI	4	24
ANTHROPOLOGY	PHILOSOPHY	6	74
ANTHROPOLOGY	PHYSICS	11	265
ANTHROPOLOGY	POLITICAL SCI	39	47
ANTHROPOLOGY	PSYCHOLOGY	4	49
ANTHROPOLOGY	SOCIOLOLOGY	72	88
ANTHROPOLOGY	SPANISH LIT	78	129
ANTHROPOLOGY	STATISTICS	67	112
ARCHAEOLOGY	ANTHROPOLOGY	101	26
ARCHAEOLOGY	ARCHAEOLOGY	27	238
ARCHAEOLOGY	ART HISTORY	133	225
ARCHAEOLOGY	ASTRONOMY	197	111
ARCHAEOLOGY	BIOCHEMISTRY	4	40
ARCHAEOLOGY	CHEMISTRY	170	131
ARCHAEOLOGY	CLASSICS	102	10
ARCHAEOLOGY	COMMUNIC	290	41
ARCHAEOLOGY	COMP LIT	24	51
ARCHAEOLOGY	COMP SCI	9	33
ARCHAEOLOGY	EARTH SCI	62	25
ARCHAEOLOGY	ECONOMICS	19	17
ARCHAEOLOGY	EDUCATION	12	15
ARCHAEOLOGY	ENGINEERING	91	12
ARCHAEOLOGY	ENGLISH LIT	8	25
ARCHAEOLOGY	EVOLUTION BIO	2	23
ARCHAEOLOGY	HISTORY	10	46
ARCHAEOLOGY	LINGUISTICS	11	16
ARCHAEOLOGY	MATH	7	31
ARCHAEOLOGY	MID EAST STUD	1	4
ARCHAEOLOGY	MOLEC BIO	52	15
ARCHAEOLOGY	MUS TH & COM	335	187
ARCHAEOLOGY	NEUROSCI	185	123
ARCHAEOLOGY	PHILOSOPHY	153	69
ARCHAEOLOGY	PHYSICS	1	0
ARCHAEOLOGY	POLITICAL SCI	219	223
ARCHAEOLOGY	PSYCHOLOGY	5	1
ARCHAEOLOGY	SOCIOLOLOGY	38	95
ARCHAEOLOGY	SPANISH LIT	46	19
ARCHAEOLOGY	STATISTICS	39	9
ART HISTORY	ANTHROPOLOGY	7	41
ART HISTORY	ARCHAEOLOGY	48	55
ART HISTORY	ART HISTORY	4	9
ART HISTORY	ASTRONOMY	15	143
ART HISTORY	BIOCHEMISTRY	11	34
ART HISTORY	CHEMISTRY	9	40
ART HISTORY	CLASSICS	3	117
ART HISTORY	COMMUNIC	20	201
ART HISTORY	COMP LIT	6	51
ART HISTORY	COMP SCI	1	1
ART HISTORY	EARTH SCI	50	299
ART HISTORY	ECONOMICS	2	55
ART HISTORY	EDUCATION	1	13
ART HISTORY	ENGINEERING	10	47
ART HISTORY	ENGLISH LIT	3	45
ART HISTORY	EVOLUTION BIO	6	26
ART HISTORY	HISTORY	52	270
ART HISTORY	LINGUISTICS	20	135
ART HISTORY	MATH	1	19
ART HISTORY	MID EAST STUD	18	109
ART HISTORY	MOLEC BIO	13	145
ART HISTORY	MUS TH & COM	6	112
ART HISTORY	NEUROSCI	12	49
ART HISTORY	PHILOSOPHY	12	85
ART HISTORY	PHYSICS	6	69
ART HISTORY	POLITICAL SCI	36	67
ART HISTORY	PSYCHOLOGY	170	211
ART HISTORY	SOCIOLOLOGY	40	337
ART HISTORY	SPANISH LIT	67	231
ART HISTORY	STATISTICS	7	34
ASTRONOMY	ANTHROPOLOGY	4	12
ASTRONOMY	ARCHAEOLOGY	7	3
ASTRONOMY	ART HISTORY	64	119
ASTRONOMY	ASTRONOMY	30	93
ASTRONOMY	BIOCHEMISTRY	19	76
ASTRONOMY	CHEMISTRY	28	85
ASTRONOMY	CLASSICS	101	227
ASTRONOMY	COMMUNIC	41	32
ASTRONOMY	COMP LIT	13	67
ASTRONOMY	COMP SCI	0	2
ASTRONOMY	EARTH SCI	450	93
ASTRONOMY	ECONOMICS	30	91
ASTRONOMY	EDUCATION	3	167
ASTRONOMY	ENGINEERING	78	54
ASTRONOMY	ENGLISH LIT	6	11
ASTRONOMY	EVOLUTION BIO	12	8
ASTRONOMY	HISTORY	12	41
ASTRONOMY	LINGUISTICS	22	12
ASTRONOMY	MATH	29	20
ASTRONOMY	MID EAST STUD	2	3
ASTRONOMY	MOLEC BIO	50	168
ASTRONOMY	MUS TH & COM	240	288
ASTRONOMY	NEUROSCI	74	87
ASTRONOMY	PHILOSOPHY	16	55
ASTRONOMY	PHYSICS	24	11
ASTRONOMY	POLITICAL SCI	161	97
ASTRONOMY	PSYCHOLOGY	71	32
ASTRONOMY	SOCIOLOLOGY	178	273
ASTRONOMY	SPANISH LIT	22	16
ASTRONOMY	STATISTICS	24	46
BIOCHEMISTRY	ANTHROPOLOGY	335	38
BIOCHEMISTRY	ARCHAEOLOGY	21	21
BIOCHEMISTRY	ART HISTORY	45	23
BIOCHEMISTRY	ASTRONOMY	2	2
BIOCHEMISTRY	BIOCHEMISTRY	42	133
BIOCHEMISTRY	CHEMISTRY	35	111
BIOCHEMISTRY	CLASSICS	165	185
BIOCHEMISTRY	COMMUNIC	206	122
BIOCHEMISTRY	COMP LIT	3	4
BIOCHEMISTRY	COMP SCI	57	23
BIOCHEMISTRY	EARTH SCI	33	45
BIOCHEMISTRY	ECONOMICS	19	8
BIOCHEMISTRY	EDUCATION	121	115
BIOCHEMISTRY	ENGINEERING	40	136
BIOCHEMISTRY	ENGLISH LIT	9	20
BIOCHEMISTRY	EVOLUTION BIO	124	103
BIOCHEMISTRY	HISTORY	54	114
BIOCHEMISTRY	LINGUISTICS	1	12
BIOCHEMISTRY	MATH	15	23
BIOCHEMISTRY	MID EAST STUD	14	1
BIOCHEMISTRY	MOLEC BIO	39	43
BIOCHEMISTRY	MUS TH & COM	1	3
BIOCHEMISTRY	NEUROSCI	20	59
BIOCHEMISTRY	PHILOSOPHY	5	22
BIOCHEMISTRY	PHYSICS	6	17
BIOCHEMISTRY	POLITICAL SCI	11	43
BIOCHEMISTRY	PSYCHOLOGY	7	4
BIOCHEMISTRY	SOCIOLOLOGY	76	76
BIOCHEMISTRY	SPANISH LIT	22	31
BIOCHEMISTRY	STATISTICS	352	489
CHEMISTRY	ANTHROPOLOGY	15	5
CHEMISTRY	ARCHAEOLOGY	169	13
CHEMISTRY	ART HISTORY	22	7
CHEMISTRY	ASTRONOMY	65	64
CHEMISTRY	BIOCHEMISTRY	106	9
CHEMISTRY	CHEMISTRY	5	3
CHEMISTRY	CLASSICS	49	8
CHEMISTRY	COMMUNIC	191	72
CHEMISTRY	COMP LIT	7	0
CHEMISTRY	COMP SCI	4	6
CHEMISTRY	EARTH SCI	124	136
CHEMISTRY	ECONOMICS	1	2
CHEMISTRY	EDUCATION	80	30
CHEMISTRY	ENGINEERING	8	22
CHEMISTRY	ENGLISH LIT	33	26
CHEMISTRY	EVOLUTION BIO	172	175
CHEMISTRY	HISTORY	278	59
CHEMISTRY	LINGUISTICS	56	16
CHEMISTRY	MATH	12	14
CHEMISTRY	MID EAST STUD	16	12
CHEMISTRY	MOLEC BIO	91	2
CHEMISTRY	MUS TH & COM	26	1
CHEMISTRY	NEUROSCI	10	6
CHEMISTRY	PHILOSOPHY	64	6
CHEMISTRY	PHYSICS	45	182
CHEMISTRY	POLITICAL SCI	75	56
CHEMISTRY	PSYCHOLOGY	178	29
CHEMISTRY	SOCIOLOLOGY	406	149
CHEMISTRY	SPANISH LIT	1	7
CHEMISTRY	STATISTICS	0	2
CLASSICS	ANTHROPOLOGY	122	1079
CLASSICS	ARCHAEOLOGY	29	528
CLASSICS	ART HISTORY	52	91
CLASSICS	ASTRONOMY	10	376
CLASSICS	BIOCHEMISTRY	3	27
CLASSICS	CHEMISTRY	209	216
CLASSICS	CLASSICS	6	34
CLASSICS	COMMUNIC	56	246
CLASSICS	COMP LIT	44	228
CLASSICS	COMP SCI	27	161
CLASSICS	EARTH SCI	1	43
CLASSICS	ECONOMICS	18	134
CLASSICS	EDUCATION	98	223
CLASSICS	ENGINEERING	0	1
CLASSICS	ENGLISH LIT	19	146
CLASSICS	EVOLUTION BIO	0	8
CLASSICS	HISTORY	5	77
CLASSICS	LINGUISTICS	1	4
CLASSICS	MATH	0	11
CLASSICS	MID EAST STUD	6	18
CLASSICS	MOLEC BIO	0	24
CLASSICS	MUS TH & COM	128	158
CLASSICS	NEUROSCI	1	0
CLASSICS	PHILOSOPHY	9	125
CLASSICS	PHYSICS	26	67
CLASSICS	POLITICAL SCI	1	5
CLASSICS	PSYCHOLOGY	9	50
CLASSICS	SOCIOLOLOGY	38	220
CLASSICS	SPANISH LIT	0	5
CLASSICS	STATISTICS	18	121
COMMUNIC	ANTHROPOLOGY	26	0
COMMUNIC	ARCHAEOLOGY	54	3
COMMUNIC	ART HISTORY	216	23
COMMUNIC	ASTRONOMY	33	12
COMMUNIC	BIOCHEMISTRY	38	3
COMMUNIC	CHEMISTRY	10	1
COMMUNIC	CLASSICS	174	135
COMMUNIC	COMMUNIC	14	3
COMMUNIC	COMP LIT	22	4
COMMUNIC	COMP SCI	164	14
COMMUNIC	EARTH SCI	2	0
COMMUNIC	ECONOMICS	525	12
COMMUNIC	EDUCATION	2	1
COMMUNIC	ENGINEERING	26	5
COMMUNIC	ENGLISH LIT	213	16
COMMUNIC	EVOLUTION BIO	168	4
COMMUNIC	HISTORY	7	0
COMMUNIC	LINGUISTICS	44	1
COMMUNIC	MATH	200	60
COMMUNIC	MID EAST STUD	17	1
COMMUNIC	MOLEC BIO	94	2
COMMUNIC	MUS TH & COM	1	1
COMMUNIC	NEUROSCI	29	22
COMMUNIC	PHILOSOPHY	10	0
COMMUNIC	PHYSICS	25	10
COMMUNIC	POLITICAL SCI	9	6
COMMUNIC	PSYCHOLOGY	285	155
COMMUNIC	SOCIOLOLOGY	1	2
COMMUNIC	SPANISH LIT	2	0
COMMUNIC	STATISTICS	181	36
COMP LIT	ANTHROPOLOGY	272	14
COMP LIT	ARCHAEOLOGY	122	34
COMP LIT	ART HISTORY	53	37
COMP LIT	ASTRONOMY	107	45
COMP LIT	BIOCHEMISTRY	132	146
COMP LIT	CHEMISTRY	56	166
COMP LIT	CLASSICS	5	11
COMP LIT	COMMUNIC	209	189
COMP LIT	COMP LIT	178	104
COMP LIT	COMP SCI	525	144
COMP LIT	EARTH SCI	10	6
COMP LIT	ECONOMICS	0	1
COMP LIT	EDUCATION	681	137
COMP LIT	ENGINEERING	286	66
COMP LIT	ENGLISH LIT	28	281
COMP LIT	EVOLUTION BIO	3	5
COMP LIT	HISTORY	153	394
COMP LIT	LINGUISTICS	40	331
COMP LIT	MATH	1	13
COMP LIT	MID EAST STUD	33	478
COMP LIT	MOLEC BIO	109	59
COMP LIT	MUS TH & COM	140	21
COMP LIT	NEUROSCI	37	14
COMP LIT	PHILOSOPHY	245	50
COMP LIT	PHYSICS	11	8
COMP LIT	POLITICAL SCI	44	23
COMP LIT	PSYCHOLOGY	157	104
COMP LIT	SOCIOLOLOGY	321	34
COMP LIT	SPANISH LIT	0	0
COMP LIT	STATISTICS	31	7
COMP SCI	ANTHROPOLOGY	234	71
COMP SCI	ARCHAEOLOGY	70	30
COMP SCI	ART HISTORY	218	70
COMP SCI	ASTRONOMY	12	47
COMP SCI	BIOCHEMISTRY	1	1
COMP SCI	CHEMISTRY	10	11
COMP SCI	CLASSICS	154	192
COMP SCI	COMMUNIC	13	10
COMP SCI	COMP LIT	10	5
