field	covariate
ANTHROPOLOGY	2.290819384875224
ARCHAEOLOGY	2.9597479707030034
ART HISTORY	4.719591220827321
ASTRONOMY	3.1273986963939486
BIOCHEMISTRY	3.2152746900779032
CHEMISTRY	3.3210479104536117
CLASSICS	2.139408910544975
COMMUNIC	3.67839488408872
COMP LIT	2.660504475757297
COMP SCI	2.5858052589639486
EARTH SCI	2.419431651635288
ECONOMICS	3.494472888976639
EDUCATION	2.2656727931662446
ENGINEERING	3.642331626116607
ENGLISH LIT	4.009031375303048
EVOLUTION BIO	4.731177298442776
HISTORY	3.3486742222406987
LINGUISTICS	2.79160160573333
MATH	3.102824209034022
MID EAST STUD	2.5937591296745404
MOLEC BIO	3.1455542312681057
MUS TH & COM	4.865096565577462
NEUROSCI	4.765455565637203
PHILOSOPHY	3.930417996200895
PHYSICS	2.9489736518725627
POLITICAL SCI	3.0419010160443616
PSYCHOLOGY	2.262919544528039
SOCIOLOLOGY	3.1726092461205777
SPANISH LIT	3.1399341986692018
STATISTICS	3.6717740212714016
