field	covariate
ANTHROPOLOGY	2.6517007624616964
ARCHAEOLOGY	2.600975548253818
ART HISTORY	2.5592128440941653
ASTRONOMY	3.0184367354459907
BIOCHEMISTRY	4.471630625998328
CHEMISTRY	3.8599461872765923
CLASSICS	2.9604271101354085
COMMUNIC	2.03751796575535
COMP LIT	4.093926199945233
COMP SCI	3.8556280631897053
EARTH SCI	4.9212066266840875
ECONOMICS	3.5697285500879152
EDUCATION	2.1981749546817073
ENGINEERING	4.112729542493659
ENGLISH LIT	3.6711334125126767
EVOLUTION BIO	3.566890130274891
HISTORY	3.9508696357755935
LINGUISTICS	4.3761982717282875
MATH	4.657380512325549
MID EAST STUD	4.648313346632034
MOLEC BIO	4.318296780200337
MUS TH & COM	4.315449784798445
NEUROSCI	2.7682766169702284
PHILOSOPHY	3.769172449046951
PHYSICS	2.5954850944183248
POLITICAL SCI	4.664876668856461
PSYCHOLOGY	4.399441165498601
SOCIOLOLOGY	4.857948807732031
SPANISH LIT	2.9086594611764687
STATISTICS	2.728480813700099
