field	covariate
ANTHROPOLOGY	4.3015742633035465
ARCHAEOLOGY	3.681491237529324
ART HISTORY	2.6707464779570866
ASTRONOMY	3.3290633123929876
BIOCHEMISTRY	2.3724982567549877
CHEMISTRY	2.931940674249156
CLASSICS	3.3207792365052686
COMMUNIC	4.260918512928133
COMP LIT	2.910577776387988
COMP SCI	2.274485330469926
EARTH SCI	2.662514204081237
ECONOMICS	3.1807843717315136
EDUCATION	4.474916183123896
ENGINEERING	4.986283435649238
ENGLISH LIT	3.385953918856846
EVOLUTION BIO	4.99365526857594
HISTORY	2.406519693380561
LINGUISTICS	3.4775642451877617
MATH	3.876652968842122
MID EAST STUD	4.50009039927953
MOLEC BIO	2.977950995386955
MUS TH & COM	2.7157356622973374
NEUROSCI	2.383448285429036
PHILOSOPHY	4.907692726423091
PHYSICS	2.207506498982723
POLITICAL SCI	2.0804051873600837
PSYCHOLOGY	2.5530936846349666
SOCIOLOLOGY	2.0627536635277792
SPANISH LIT	3.897566892668057
STATISTICS	2.129181393361723
