field	covariate
ANTHROPOLOGY	4.410954780369893
ARCHAEOLOGY	3.7551957258550086
ART HISTORY	2.8304440193118383
ASTRONOMY	4.125802368524454
BIOCHEMISTRY	2.1579392521010683
CHEMISTRY	2.3920004245852633
CLASSICS	4.018541822586832
COMMUNIC	3.8775848481026625
COMP LIT	3.3265812725215773
COMP SCI	4.506605847924206
EARTH SCI	4.962103826693791
ECONOMICS	4.99054984521244
EDUCATION	3.4453793258524206
ENGINEERING	3.0759567400512378
ENGLISH LIT	4.856513990924908
EVOLUTION BIO	2.0318211601050016
HISTORY	4.114725515125306
LINGUISTICS	2.354980342459827
MATH	2.9122594158649138
MID EAST STUD	4.361646647027218
MOLEC BIO	4.2441520571983755
MUS TH & COM	4.021641091430744
NEUROSCI	4.99766760181022
PHILOSOPHY	2.973719195488429
PHYSICS	3.218040101287245
POLITICAL SCI	4.76253972939749
PSYCHOLOGY	2.8525696396331646
SOCIOLOLOGY	2.8161732635644285
SPANISH LIT	4.456837638404956
STATISTICS	3.958062129749135
